n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,segment_start,descriptor_variant,dataset,rmse_point,rmse_hurdle,mae_point,mae_hurdle,delta_rmse,hurdle_occurrence_brier,hurdle_mean_p_hat_on_zero,hurdle_mean_p_hat_on_positive,hurdle_positive_magnitude_rmse
1576,656,0.583756345177665,2.402439024390244,0.5028973858444487,0.20450605308230263,0.020471063170959543,0.2408947981556278,-0.0029145167424873826,0.20450605308230263,1076155_39,0,raw,favorita,1.200222075840196,1.1693321641412064,1.006724483200482,0.9587534953440938,0.03088991169898958,0.2474146974460225,0.7646436825875313,0.7867548544451876,1.08403232991316
1576,1100,0.3020304568527919,1.4327272727272726,0.3646154409538256,-0.014382309749591236,0.01360923501724533,0.11377990430622137,-0.0639871846510247,0.014382309749591236,1076155_6,0,raw,favorita,1.3116170121845971,1.3061368799964672,1.0453746318817139,0.9877160993360338,0.005480132188129927,0.19763778872333515,0.6997277995814448,0.7064553186541698,1.1809577921233874
1576,1336,0.15228426395939088,1.1796407185628743,0.643447193253546,-0.0019171656502616314,-0.042776297853133964,0.3721726758427575,-0.01774041700621476,0.0019171656502616314,1079214_14,0,raw,favorita,7.481614260711009,7.636349753958824,5.600620394661313,5.6320230308033175,-0.15473549324781555,0.07445934723295093,0.8463009595870972,0.8521801057534341,7.377667310533026
1576,1219,0.2265228426395939,1.2928630024610337,0.5533395778989333,0.08292149997125094,0.11272092701095213,0.06363200634153961,-0.09559727753669005,0.08292149997125094,1079214_46,0,raw,favorita,1.663953677634855,1.604395543054417,1.2841181066774188,1.114834488147781,0.059558134580437905,0.24017959412935666,0.5634917761048963,0.5694890668931997,1.5518608680293569
1576,883,0.4397208121827411,1.784824462061155,0.3570051363431136,-0.020219814154571792,-0.02774882121259609,0.046291871510025465,-0.0034413785890550206,0.020219814154571792,1079215_32,0,raw,favorita,1.0775425336470237,1.062882006358108,0.8603937530978805,0.8025189613302549,0.014660527288915759,0.26000218764675814,0.5547313521737638,0.5807375594189292,1.174265287950268
1576,1286,0.18401015228426396,1.2255054432348367,0.6305656349018454,0.1722471927615139,0.3849219959568196,0.18531423113997467,-0.07456758372344278,0.1722471927615139,1079257_41,0,raw,favorita,1.7189039889302873,1.4958961897381313,1.4437536398569744,1.2201109046027774,0.22300779919215596,0.13679353773495864,0.7002294311920801,0.736827466222975,1.5097431186362855
1576,1006,0.3616751269035533,1.5666003976143141,0.5189475237193585,0.1258802388537752,0.13806367018877064,0.19274160018655476,-0.12553933773808215,0.1258802388537752,1079258_11,0,raw,favorita,2.4090038439055492,2.3522074017775747,1.66412979470832,1.5976117593901498,0.05679644212797452,0.23094623118944108,0.8758943229913712,0.8771063695351283,2.494733185022957
1576,1033,0.34454314720812185,1.5256534365924492,0.4331549291526454,0.09412835941386809,0.2575344675644314,0.0791225699693175,-0.11266149856710896,0.09412835941386809,1079258_51,0,raw,favorita,0.8886100210294828,0.8220154492072852,0.748988885255087,0.6620886226495107,0.06659457182219763,0.25687728613677596,0.5151105748282538,0.5212150804507427,0.7338882600973301
1576,590,0.6256345177664975,2.671186440677966,0.908843133392338,-0.01572986481328954,0.15178873452543606,0.0714602969111979,-0.10773801201628878,0.01572986481328954,1079329_15,0,raw,favorita,1.7129304804148089,1.7983089713681235,1.2254325924884706,1.2479349550391947,-0.08537849095331462,0.24937825638167688,0.6289983451366424,0.6388284722153021,2.054797783258626
1576,801,0.491751269035533,1.9675405742821472,1.6220800021628468,-0.07010004870962569,0.2784016209925213,0.11847109717504213,-0.11012726049174447,0.07010004870962569,1079329_2,0,raw,favorita,2.053017293571198,2.0942396437792383,1.4834802888688587,1.3477116227149963,-0.041222350208040215,0.2360924554267325,0.5467265671805331,0.5815515388613162,2.366826684297899
1576,1035,0.3432741116751269,1.5227053140096618,1.1417090672023584,-0.056436632729076563,0.44085914193648723,0.05778445230405486,-0.09787371440602403,0.056436632729076563,1079329_3,0,raw,favorita,5.093831694850078,5.244944716422402,3.3093020646345046,3.230705987839472,-0.15111302157232398,0.11433316799334105,0.7999681565496657,0.7924958189328511,5.283357784419446
1576,839,0.4676395939086294,1.8784266984505364,2.720814130316518,-0.0009199847726656047,0.28590337618748884,0.13414675661681605,-0.09315345162081767,0.0009199847726656047,1080001_15,0,raw,favorita,2.050176854731734,2.1013852643552164,1.5040726370754696,1.343746353472982,-0.05120840962348261,0.24698177698286364,0.45917100545971895,0.47095408744928313,2.4309453799448892
1576,124,0.9213197969543148,12.709677419354838,0.7401093121625092,0.05365810450035234,0.0391958959264189,0.05460083146217293,-0.10627218124375142,0.05365810450035234,1080009_24,0,raw,favorita,0.47910478277325663,0.3969667279071038,0.4228070555698304,0.254410079281245,0.08213805486615283,0.11910002726741062,0.27240825797382157,0.2653268165886402,0.7930571754618412
1576,1224,0.2233502538071066,1.2875816993464053,0.6315847169013887,0.010172870911429184,0.33921081493376853,0.396335854456255,-0.018376901165921267,0.010172870911429184,1080021_25,0,raw,favorita,1.7108218392173637,1.6523639249168434,1.3889666504803158,1.1642808282659167,0.058457914300520386,0.2629936670283158,0.44175462512408986,0.44528137147426605,1.5437872900049923
1576,978,0.37944162436548223,1.6114519427402862,0.9145912072800486,0.00014370174038277035,0.19672453390169087,0.28785029441686855,-0.028237743124138067,0.00014370174038277035,1080756_16,0,raw,favorita,2.6461014719576337,2.681277569063764,1.4199504667804355,1.3629319117892356,-0.03517609710613012,0.26819182886382054,0.5924147692593661,0.5924169047206056,3.0718049882013565
1576,1228,0.22081218274111675,1.283387622149837,1.0343992480728759,0.027917902607262565,0.49070118749542807,0.25337232115198766,-0.039086274402296575,0.027917902607262565,1080756_6,0,raw,favorita,2.1337492906478293,1.829004358649717,1.7611122713202523,1.4826668273834955,0.30474493199811215,0.17142514050424099,0.7297035356362661,0.7461463312307993,1.884951718953905
1576,374,0.7626903553299492,4.213903743315508,0.5854715097402732,0.021897808300522747,0.277796143605152,0.6318241928517693,-0.009042822536798998,0.021897808300522747,1081359_23,0,raw,favorita,2.2131208766602,2.2540148428023037,1.5619976030928748,1.513423057450425,-0.04089396614210372,0.39763182987438195,0.6772382422572091,0.5658314235153652,2.804681753475015
1576,1495,0.05139593908629442,1.054180602006689,0.5915007873232022,0.0850558835831641,0.40677424262612627,0.20797153982416355,-0.08956734403912128,0.0850558835831641,1082907_45,0,raw,favorita,5.341165113384102,4.511702357784575,4.4284161158970425,3.4381023191270375,0.8294627555995273,0.12715493420606658,0.5788554123469761,0.7120297922716512,5.344160248513125
1576,1565,0.006979695431472081,1.0070287539936102,0.2305977511420075,-0.006439150032195764,0.30042805376970544,-0.006703796112061151,0.05409118200973937,0.006439150032195764,1083196_9,0,raw,favorita,6.992705842214639,6.364413773232405,5.434245836167109,4.967382720538548,0.6282920689822342,0.16518188839198858,0.0,0.5974867943496931,7.526935167926241
1576,766,0.5139593908629442,2.0574412532637076,0.2638357852009356,-0.08578344927000757,0.22763208517734332,-0.4042703239098726,0.4572834976620212,0.08578344927000757,1084365_23,0,raw,favorita,226.45139508698077,227.17641417567162,189.05248632885161,198.3959409622919,-0.725019088690857,0.322171141858042,0.7634045495873406,0.7810458711215428,227.88961516674394
1576,454,0.7119289340101523,3.4713656387665197,0.7706769244238839,0.020614856183722285,0.0821628969871473,0.4398586064204777,-0.042031193575488304,0.020614856183722285,1084436_25,0,raw,favorita,0.32027419595492834,0.14333924427282835,0.31258491267051014,0.141606605833485,0.1769349516821,0.05395232584692116,0.2314124552621728,0.0,0.0
1576,1548,0.017766497461928935,1.0180878552971577,0.6105164210874587,-0.017774851876234454,0.10899433663312118,-0.017767661134039218,-0.04488096272277529,0.017774851876234454,1084881_33,0,raw,favorita,6.420014570782649,6.732272214964545,4.291881215004694,3.917654057343801,-0.31225764418189605,0.21156758695150035,0.0,0.5452786556312016,6.349602092024293
1576,534,0.6611675126903553,2.951310861423221,0.36963335463090335,0.021689620993855796,0.07120700501080975,0.1793931509876408,-0.0008034970223555074,0.021689620993855796,1085148_28,0,raw,favorita,0.6137846268641313,0.4244104340942809,0.5682231489391554,0.3375554301199459,0.18937419276985035,0.1545674102143268,0.3462970695785574,0.3715095311403275,0.5820613336391135
1576,551,0.6503807106598984,2.8602540834845733,0.3619780545703352,0.0038535626438885072,0.18705593702611936,0.09658911430544743,-0.03718776116600806,0.0038535626438885072,1085486_28,0,raw,favorita,0.8769926848551818,0.8644464618964945,0.7814018804402578,0.7221648214118821,0.012546222958687236,0.2603873042808746,0.5450569420468574,0.5544545325365934,0.8763925745579417
1576,168,0.8934010152284264,9.380952380952381,0.05812375744109444,-0.01528944895331352,0.012365591397849499,0.040511727078890905,-0.023421381670722424,0.01528944895331352,1085486_30,0,raw,favorita,0.5203151773959173,0.39657980957849914,0.4888021456343787,0.3137819018392336,0.12373536781741812,0.15387463839487345,0.3325976016553673,0.3265234410762787,0.5463774373207786
1576,502,0.6814720812182741,3.139442231075697,0.3568210662404929,0.06013555062620797,0.021371175453488735,0.3011644011094491,-0.05292499651146667,0.06013555062620797,1085486_48,0,raw,favorita,0.6389694171303412,0.6624560908461775,0.5613364931195974,0.5090764496652853,-0.023486673715836348,0.22975726181407122,0.37311083190845995,0.3810639554454434,0.6582338582992552
1576,278,0.8236040609137056,5.669064748201439,0.31671528958837497,0.0318519161972083,0.08396515567027013,0.16131859354459466,-0.020001887341346586,0.0318519161972083,1085486_51,0,raw,favorita,0.5311945645389966,0.4856351967413365,0.457117440090293,0.3152994718402624,0.04555936779766012,0.1479170420557455,0.2614802913346761,0.2425874792612516,0.7437209261347759
1576,137,0.9130710659898477,11.503649635036496,0.3536060077867113,-0.019312851630359045,-0.01791543912731902,0.29646812787427906,0.0019073506983407363,0.019312851630359045,1086172_27,0,raw,favorita,0.31491995741438383,0.14211240638266842,0.30748889382396427,0.14037860850138323,0.1728075510317154,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,418,0.7347715736040609,3.770334928229665,0.41618441285313684,0.06685314632227164,0.12997522551562313,0.4235731743123792,-0.053646623623013624,0.06685314632227164,1086172_38,0,raw,favorita,0.691293338604168,0.7071748143407449,0.5114936134999707,0.42484069376119543,-0.015881475736576944,0.1575777596227575,0.27029617061981787,0.3499002723317397,1.053590721345009
1576,1503,0.04631979695431472,1.0485695276114437,0.5255909014660419,0.004457926955236067,0.43535750199288453,0.22646933773038688,-0.054872731150719806,0.004457926955236067,108696_47,0,raw,favorita,3.0556226579333496,2.8174695388318423,2.613779195717403,2.155110010078975,0.23815311910150738,0.3044261587576136,0.43883856137593585,0.44134521331542576,3.7590499338365664
1576,1165,0.26078680203045684,1.3527896995708155,0.40692473085533026,0.023213453680135374,-4.5891078539360235e-05,0.07581164091216534,-0.004951731937430905,0.023213453680135374,108698_19,0,raw,favorita,1.5427427060272996,1.6119836005580261,1.1610927865618752,1.1871601314771743,-0.06924089453072657,0.1680642632947862,0.733499613073137,0.7457096594752688,1.474461011907807
1576,679,0.5691624365482234,2.321060382916053,0.2432551039447929,-0.04180341863470301,0.0566385381397179,-0.005938103749114086,-0.02058863668927144,0.04180341863470301,108701_54,0,raw,favorita,1.0033255365831482,0.9913484058957076,0.7655835378737676,0.734437543011847,0.011977130687440551,0.29308652212245123,0.6446289100298067,0.5974956140961758,1.024474846401484
1576,1022,0.35152284263959394,1.5420743639921721,0.4706493449536184,0.007516602203897158,0.36338534744492795,0.39526616958557387,-0.15440257392488502,0.007516602203897158,108831_5,0,raw,favorita,4.683526388254953,4.8317048907952405,3.8436296802191507,3.428358432792482,-0.1481785025402873,0.25975808445118337,0.37990055698901415,0.3668893136911922,4.950727106624052
1576,971,0.38388324873096447,1.623069001029866,0.3395459755640909,-0.01354345344640921,0.06000806709563934,0.1288294785236226,-0.019982647437121605,0.01354345344640921,108833_12,0,raw,favorita,0.7437647083724424,0.6888885352021025,0.6442189915549188,0.5935286783746311,0.05487617317033988,0.2490523266865885,0.4934732106824716,0.49783192988899017,0.5822526112031468
1576,1080,0.3147208121827411,1.4592592592592593,0.48533839165619524,0.031182907972949158,0.26743051855053007,0.1563960808258349,-0.09529652631767749,0.031182907972949158,108833_31,0,raw,favorita,1.2921686675411916,1.3732431923279962,1.0762055317560832,1.0605833063877763,-0.08107452478680455,0.24056503825448264,0.5021032252732445,0.5253794240951538,1.2480178127805444
1576,1293,0.17956852791878172,1.2188708430007733,0.46069269266740137,0.10494387292136102,0.2642785676778229,0.11882312287110564,-0.11907686583365491,0.10494387292136102,108862_37,0,raw,favorita,1.3069856944360039,1.2693632412948979,1.0621132815168017,0.9563699478194827,0.037622453141106016,0.2548829909159487,0.48964444175362587,0.489813964565595,1.01541012612279
1576,1162,0.2626903553299492,1.3562822719449226,0.6289194026862132,0.006035063003185539,0.09304001818654116,0.3523320798416148,-0.02601679506298678,0.006035063003185539,1089046_7,0,raw,favorita,1.8506369456620875,2.0207942124651876,1.4443704393647967,1.531670895360765,-0.17015726680310017,0.16147658168938572,0.6479105005661646,0.6610416827930344,1.7676009925182647
1576,1442,0.0850253807106599,1.0929264909847434,0.46558170487142375,-0.028606231037892303,0.25255663825281155,0.11199919177264754,-0.09507262872550226,0.028606231037892303,1089163_33,0,raw,favorita,2.8753259705662284,3.190905874581335,2.1265908167475747,2.336379424447105,-0.3155799040151064,0.1000279921220963,0.6745718419551849,0.7005606882455873,2.6404382268412334
1576,487,0.690989847715736,3.2361396303901437,0.43505117151671047,-0.007892913120671408,0.057913489763139966,0.4144163697306454,-0.008291450496878962,0.007892913120671408,1089820_2,0,raw,favorita,1.1437668770658114,1.1749088500186977,0.9206406367676598,0.9264624576483454,-0.031141972952886343,0.26587761166089685,0.6720274671127922,0.6664978745190994,1.2537063537344781
1576,543,0.6554568527918782,2.9023941068139965,0.5516367390446074,-0.003220726123666229,-0.0031552015667832703,0.42382436078632935,-0.00692239453309209,0.003220726123666229,1089820_6,0,raw,favorita,0.9563019768841657,0.8807097244694237,0.7852051004412628,0.6577642251338277,0.07559225241474199,0.30532856267616576,0.5639514157484318,0.5531427883184873,1.130142694821447
1576,1404,0.10913705583756345,1.1225071225071226,0.44083345535180024,-0.006028065933117454,0.06504449000891299,0.17226063889476093,0.021908449008680705,0.006028065933117454,1089843_4,0,raw,favorita,3.0905616729306344,3.0563133684709944,2.3790845303308394,2.3462335893086026,0.03424830445964,0.04563316559302286,0.8477005362510681,0.8310733234010091,2.94750167116226
1576,917,0.41814720812182743,1.7186477644492912,0.49401830358736,0.08948188570603349,-0.039567464625124636,0.30973215954896616,0.0754118891698893,0.08948188570603349,1089844_41,0,raw,favorita,2.642190615135563,2.708922130178705,2.221489002307256,2.24323727616242,-0.06673151504314179,0.19715587973333903,0.9553011589580112,0.9577421130556049,2.632506652637535
1576,1475,0.06408629441624365,1.0684745762711865,0.532323823805364,0.017426654037027676,0.14915590364164102,0.10189937223477645,-0.03421933234141088,0.017426654037027676,1089845_15,0,raw,favorita,5.082642398683626,5.501735576628035,3.854349820386796,4.1584263529096335,-0.4190931779444087,0.0802701771610227,0.7701336294412613,0.7742267541587353,4.977365242752983
1576,616,0.6091370558375635,2.5584415584415585,0.3559796149696186,-0.008171398779913889,0.03075711952000555,0.22259776212787843,-0.03767223983770776,0.008171398779913889,1090419_28,0,raw,favorita,0.7534603031736238,0.7558463678067627,0.6487989489521299,0.6324922680145219,-0.0023860646331389512,0.2612721397918262,0.49974841556765814,0.48140854611992834,0.6530204908779192
1576,206,0.8692893401015228,7.650485436893204,0.2077355809301645,0.11958949435537874,0.15198406618660995,0.06733353663293337,-0.0807791028842363,0.11958949435537874,1091333_5,0,raw,favorita,0.3604945831019273,0.21984300758425304,0.34268796922905104,0.17432110694547495,0.14065157551767424,0.07486681311576404,0.235299986085774,0.23241358995437622,0.3953117176188861
1576,1565,0.006979695431472081,1.0070287539936102,0.48217092107085235,-0.0064391500321957515,0.2999687785359958,-0.006703796112061151,0.04669613754129173,0.0064391500321957515,1091366_48,0,raw,favorita,16.681130816519463,18.045129799160943,11.553638208480109,12.368444261096773,-1.3639989826414798,0.04133724083184257,0.0,0.8129887197698865,15.832316007587254
1576,1473,0.06535532994923858,1.0699253224711474,0.39054192651507086,0.05544311340333403,0.17861392239964669,0.09847849526776221,-0.07230870886350198,0.05544311340333403,1091367_7,0,raw,favorita,4.239832225362564,4.676294292137413,3.246199755441575,3.6677069607235135,-0.43646206677484933,0.07436340220005133,0.7639873772859573,0.7886373065412045,4.160355160548378
1576,1152,0.26903553299492383,1.3680555555555556,0.5111657899352584,-0.007877334905110606,0.1977021317966897,0.6412344858156018,-0.04983903576684769,0.007877334905110606,1091368_40,0,raw,favorita,5.926970958258446,6.194006493706781,4.66310259274074,4.519202475036893,-0.26703553544833536,0.18583320061790604,0.6178812682628632,0.6416273432619432,5.865512667555548
1576,1215,0.22906091370558376,1.297119341563786,0.48479103840465115,0.1585837067141046,0.20709287952195038,0.22837798389080544,-0.003289846223692252,0.1585837067141046,1091369_32,0,raw,favorita,3.601901866178499,3.6997158010220335,2.468283867552167,2.5170253884224665,-0.09781393484353451,0.15645288348969316,0.8892185131708781,0.8806819984878319,3.6402261841953254
1576,862,0.4530456852791878,1.82830626450116,0.3268793028040577,0.0031943937417486796,0.0022757536728591835,0.12102224839978754,0.06650945964779542,0.0031943937417486796,1092008_6,0,raw,favorita,1.5162798387766017,1.4800723632896147,1.2385786777096135,1.138123134771983,0.036207475486986995,0.32006282894445054,0.7393428406050039,0.7256762894188485,1.6664764170622768
1576,175,0.8889593908629442,9.005714285714285,0.21588933757043613,-0.03561794996619235,0.035292698575459254,0.19642857142857065,-0.061395388233008434,0.03561794996619235,1094235_25,0,raw,favorita,0.31491995741438383,0.14211240638266842,0.30748889382396427,0.14037860850138323,0.1728075510317154,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,75,0.9524111675126904,21.013333333333332,0.17407139313903147,-0.02031169766586862,-0.1649874055415612,0.2020000000000002,-0.04663578796338303,0.02031169766586862,1094235_33,0,raw,favorita,0.31491995741438383,0.14211240638266842,0.30748889382396427,0.14037860850138323,0.1728075510317154,0.05381389812362466,0.23111568178449357,0.0,0.0
1576,816,0.48223350253807107,1.9313725490196079,0.5561699007591738,0.04311477749400981,0.18564692334178368,0.4074779121134616,-0.017065710362175354,0.04311477749400981,1094235_7,0,raw,favorita,1.0110406009147113,0.9980724158133821,0.7412635866729986,0.5964182381119046,0.012968185101329133,0.22027216500708038,0.32802293257367227,0.2775681039149111,1.4651787974156572
1576,1405,0.108502538071066,1.1217081850533808,0.5135166388197209,0.0057184039486807454,0.49051814911714675,0.47712369241138064,-0.03809252900225486,0.0057184039486807454,1096235_7,0,raw,favorita,3.226382472129099,2.750311691335743,2.571193150111607,2.1579153736432395,0.4760707807933562,0.16955186930771785,0.6112039174352374,0.6128724016152419,3.152180586574631
1576,1191,0.24428934010152284,1.3232577665827037,0.6107348026287749,0.2946895871328543,0.31562999275155257,0.49720560453400464,-0.029030869992898882,0.2946895871328543,1097187_34,0,raw,favorita,1.3467339000155194,0.615697385037995,1.284820638242222,0.5967033767984027,0.7310365149775244,0.074489368487425,0.2694510223255271,0.0,0.0
1576,937,0.40545685279187815,1.6819637139807897,1.5942661898859523,0.006714927770326639,0.1700221398524227,0.6048049032629319,-0.039828248481414585,0.006714927770326639,1097187_39,0,raw,favorita,0.9284072483196971,0.4250266222043799,0.8998716739671571,0.4175860970502808,0.5033806261153172,0.0614139345310653,0.245856114618835,0.0,0.0
1576,1341,0.14911167512690354,1.1752423564504102,0.6255490171339236,-0.0022321994468394737,0.533956655151954,0.809269775712728,-0.037494852114153675,0.0022321994468394737,1097187_45,0,raw,favorita,3.0807222820731828,1.3917224995687396,3.007097845985776,1.3742720789852596,1.6889997825044432,0.054979969848672594,0.2335516766068481,0.0,0.0
1576,795,0.49555837563451777,1.9823899371069182,0.5155107570270994,-0.0014247024358545407,0.5073847628550355,0.9441219158200294,-0.04160249000688192,0.0014247024358545407,1098624_32,0,raw,favorita,2.179808013751339,1.5740766489962812,1.9589992108799161,1.1372974777505511,0.605731364755058,0.1389627015359714,0.2910543255011241,0.2524014032549328,2.5827571112169365
1576,1105,0.29885786802030456,1.4262443438914028,3.1266857930827934,0.021716679733721628,0.06777675882993914,0.7058342158467297,-0.020936691324396465,0.021716679733721628,1099990_50,0,raw,favorita,8.740558053129432,8.982566098696127,5.866162735791433,5.688145390578678,-0.24200804556669553,0.13420526850310427,0.7453033626079559,0.7106277589735231,8.747339554085718
1576,889,0.43591370558375636,1.7727784026996625,0.4290363287776402,0.001504024101142542,0.3921977601175851,0.8618553945896188,-0.04688557186652041,0.001504024101142542,1102268_24,0,raw,favorita,2.7365688150989427,2.8943477288639965,2.089616318543752,2.225353064991179,-0.15777891376505382,0.05857219636887432,0.8381423354148865,0.8171404202779134,2.625824384679069
1576,1160,0.2639593908629442,1.3586206896551725,0.43415120288959275,0.00893884517459927,0.32876361239281077,0.7106787070804284,-0.050005763498741786,0.00893884517459927,1102971_45,0,raw,favorita,2.2852957342067515,2.3082151570146827,1.9321626197724115,1.8977063809122359,-0.022919422807931245,0.19295386058366765,0.6543353796005249,0.6390828792728594,2.164936676866292
1576,546,0.6535532994923858,2.8864468864468864,0.26395454807052066,-0.02778448966402282,-0.024712193744625965,0.016034985422741038,-0.0570343132711818,0.02778448966402282,1102975_15,0,raw,favorita,0.5811004934429457,0.5179607966410972,0.5389523075095245,0.40921936077730997,0.0631396968018485,0.19830637887126765,0.3765903919032126,0.37300899624824524,0.5718388219403087
1576,738,0.5317258883248731,2.13550135501355,0.40587569560600867,-0.02519635674897682,0.018389623087939944,0.08208759506949984,-0.04203193800788568,0.02519635674897682,1102975_26,0,raw,favorita,1.1589610007778715,1.184822204653654,0.809267635856356,0.7478214041108177,-0.025861203875782612,0.25531134065356065,0.5239903426170349,0.5346394514336306,1.5803272710724592
1576,1251,0.20621827411167512,1.2597921662669864,0.49354678554038145,0.004503263536912831,0.27423781695800903,0.21791003053013752,-0.03915839552628422,0.004503263536912831,1104598_11,0,raw,favorita,1.682567675526334,1.869684373713454,1.3100983046350025,1.3898295284736724,-0.18711669818712018,0.16062027980840993,0.646040697892507,0.6453872088591258,1.5872409691459926
1576,1360,0.13705583756345177,1.1588235294117648,0.4495278141616204,-0.00300766002414471,0.40205743268287836,0.6908864525721087,0.016321220420164463,0.00300766002414471,1104599_24,0,raw,favorita,5.857802729337217,6.149035413714736,3.3542457194555375,3.2767685736928667,-0.29123268437751904,0.1165735870380088,0.6245951354503632,0.6920041315257549,5.813581579143824
1576,606,0.6154822335025381,2.6006600660066006,0.7243308071881114,0.09587203373565807,0.03831436678895942,0.07302839037796618,-0.0013971588386321998,0.09587203373565807,1104650_49,0,raw,favorita,2.340531281530745,2.3612602320478326,1.6803034755534358,1.7987535879725502,-0.020728950517087785,0.5042215541454339,0.947167659059484,0.9531245312175235,2.6238209310094036
1576,1360,0.13705583756345177,1.1588235294117648,0.7729780156583187,-0.012256718981136986,0.10060730651516636,0.11028378678229799,-0.047287988145885584,0.012256718981136986,1104725_54,0,raw,favorita,4.06754718409546,3.9421605229041186,3.270408417497362,2.9657431074551175,0.12538666119134145,0.16345543926669232,0.6704751891749245,0.678013277905328,3.8883544883646253
1576,1520,0.03553299492385787,1.0368421052631578,0.7009152409612,-0.0022619037827256226,0.38960831832969434,0.5798136179451873,-0.002265664090107338,0.0022619037827256226,1105212_40,0,raw,favorita,9.639855646025373,9.768088774992957,7.265678144636608,7.017284461430141,-0.12823312896758488,0.14471663001155946,0.6947934230168661,0.6586178350142944,8.927394065168402
1576,1535,0.02601522842639594,1.0267100977198698,7.147495722688193,0.16208015884524157,0.05640750151245497,0.25240370716647353,-0.008666312144413471,0.16208015884524157,1105213_3,0,raw,favorita,5.474847849814561,4.355377118583557,4.898648754471824,3.64846328326634,1.1194707312310044,0.23430153545569593,0.5443612200021744,0.6884043602382436,3.8359451458319094
1576,1362,0.13578680203045684,1.15712187958884,0.9011825578187255,0.02983989401301679,0.20297351211453987,0.038248320065408986,-0.045475258243728126,0.02983989401301679,1105213_41,0,raw,favorita,3.7516877335853875,3.4981844833427043,2.871556206828072,2.4571210862625215,0.2535032502426833,0.2610113935986997,0.6434584458669027,0.7706032930276333,3.877790701940879
1576,1145,0.27347715736040606,1.3764192139737992,0.48864252494884125,0.01090132105992862,0.3336502111811477,0.5732515960637519,-0.02274243857614019,0.01090132105992862,1105215_3,0,raw,favorita,1.8345610493854725,1.942254060899669,1.5314760633877345,1.487510350488481,-0.10769301151419652,0.09299174920435835,0.7636914054552714,0.772799762395712,1.8055360762072465
1576,1121,0.2887055837563452,1.4058876003568244,0.6751065668280067,-0.008268037070409084,0.3859906910163378,0.5840356111522098,-0.05001065308441473,0.008268037070409084,1105299_7,0,raw,favorita,4.955818861410522,5.218200773551346,3.9249798286528814,4.086977354117802,-0.26238191214082374,0.0866615208861609,0.915263719856739,0.9175529158429095,5.020704827578832
1576,1439,0.08692893401015228,1.0952050034746352,1.0072028132612876,0.46466291694570244,0.5373634359150576,0.7072331401143449,-0.05632098193130004,0.46466291694570244,1109116_6,0,raw,favorita,12.567888294376763,12.868467631576422,9.73382940746489,10.197452318100702,-0.30057933719965924,0.003086843276147785,0.0,0.9459371878987267,11.918076244466686
1576,1348,0.1446700507614213,1.1691394658753709,0.5244400352604741,0.1034632812139184,0.17386831543468592,0.5350385367323319,-0.030979432865955298,0.1034632812139184,1109325_39,0,raw,favorita,7.580148849746092,7.471201347768256,6.1692425182887485,5.58996349856967,0.10894750197783587,0.22418486951820046,0.5403752215206623,0.535328277239674,7.528787514084342
1576,1405,0.108502538071066,1.1217081850533808,0.4771129600278343,0.14758424317167734,0.21197949918666684,0.4837008209007007,-0.05415130787961174,0.14758424317167734,1109325_45,0,raw,favorita,15.167451592946271,15.453335527794566,11.644382771991548,11.762659992490496,-0.2858839348482949,0.11075865078713697,0.7699434161186218,0.692609223650723,14.315934213404649
1576,1054,0.33121827411167515,1.4952561669829223,0.593733965676057,-0.020331728478436416,0.04315504992033182,0.13280489361453082,-0.011740526177935242,0.020331728478436416,1109390_51,0,raw,favorita,2.1203942747336813,2.1642464819240277,1.6805088512954258,1.6084573318560917,-0.04385220719034644,0.21695036813332796,0.6193266487121583,0.6265105999122231,2.041400809297947
1576,867,0.4498730964467005,1.817762399077278,0.3905088590960617,0.03966342519617744,0.023740909970759828,0.07513743821525765,-0.03715165679629821,0.03966342519617744,1111202_17,0,raw,favorita,1.847332692728187,1.867039906472675,1.15466608887627,1.141456508210727,-0.019707213744488028,0.23753873987927338,0.7721942683746075,0.7850566874850881,2.0630465895626506
1576,883,0.4397208121827411,1.784824462061155,0.42322403957508653,0.08365050853217458,0.0979409040752972,0.11731363793724511,-0.0569112437030765,0.08365050853217458,1111202_23,0,raw,favorita,1.4574607659374332,1.5203054985023203,1.1157592918191637,1.1000290860732396,-0.0628447325648871,0.26642248453306266,0.8062814056873322,0.8001520214257417,1.5950447054777872
1576,818,0.48096446700507617,1.9266503667481663,0.5195940514075094,0.097353901568636,0.2609270589409248,0.22554323278885827,-0.14928684622562888,0.097353901568636,1111202_34,0,raw,favorita,0.9469503297294194,0.9425743009549292,0.814655505298149,0.7789952946560723,0.0043760287744901705,0.25567081080016657,0.5920348545400108,0.6008569175420806,0.9215311307172465
1576,1466,0.06979695431472081,1.0750341064120055,0.42430452023534315,-0.002264164834092146,0.4798447309229002,0.8225840769991328,-0.024752156106879537,0.002264164834092146,1112839_6,0,raw,favorita,6.855817376697747,7.853329267202894,5.257593745277042,6.193334482965016,-0.9975118905051472,0.06753144394196331,0.0,0.743363116468702,6.396179234109057
