dataset,series_id,regime,rho_interval_abs_train,relative_gain,delta_rmse,rmse_point,rmse_hurdle,ADI_selection,CV2_selection,zero_ratio_train,n_positive_train,n_positive_test
favorita,1037846_4,smooth,0.039396410482767,-0.041055160004193354,-0.0972881877610638,2.3696945219827867,2.4669827097438506,1.1153573956121727,0.4106840090894552,0.1034263959390863,1413,79
favorita,1037846_47,erratic,0.0084033613445378,-0.09844797575444343,-0.7014681037674126,7.125266907641339,7.826735011408751,1.0089628681177978,0.8305948591921047,0.0088832487309644,1562,84
favorita,1037857_33,erratic,0.0297179646556725,-0.009867267503593145,-0.11131774041473,11.281516425311654,11.392834165726384,1.232212666145426,1.1962371370789542,0.1884517766497462,1279,60
favorita,1038937_2,smooth,0.0380725396364586,-0.03654841680910144,-0.1073067920023413,2.9360175178810843,3.0433243098834257,1.0861474844934529,0.3026488164309481,0.0793147208121827,1451,82
favorita,1038945_51,smooth,0.0158963521087934,-0.11439268865967701,-0.3194780519683893,2.792818804345527,3.1122968563139164,1.0287206266318538,0.2834041543470778,0.0279187817258883,1532,81
favorita,1047674_26,lumpy,0.0304570952088059,0.010608349746226358,0.0128662420026162,1.2128410460065222,1.199974804003906,2.75043630017452,1.116049123318986,0.6364213197969543,573,33
favorita,1047680_48,erratic,0.0179153094462539,-0.062014613889963446,-0.2466896646320235,3.977927929531916,4.22461759416394,1.0347997373604727,0.5389536422689909,0.0336294416243654,1523,82
favorita,1047681_5,erratic,0.0371667434665263,0.16378534962508404,1.1011696742796762,6.723248915732265,5.622079241452589,1.011553273427471,0.5262641164252133,0.0114213197969543,1558,83
favorita,1047682_3,intermittent,0.0082878922820118,0.1124051945841615,1.8024356196375173,16.035163021651762,14.232727402014245,1.4867924528301886,0.4689380248866199,0.3274111675126903,1060,59
favorita,1047695_37,intermittent,0.0036953186318377,0.2545851376884411,0.1129244621792439,0.4435626651444194,0.3306382029651755,4.648967551622419,0.301461205746163,0.7848984771573604,339,6
favorita,1047709_26,lumpy,0.0055069289982944,0.38278123312349543,0.1742578675213944,0.4552414079955016,0.2809835404741072,3.0249520153550864,0.8044846039851261,0.6694162436548223,521,4
favorita,1047709_32,intermittent,0.0196549231794213,0.28567796149282215,0.1441799481114367,0.5046939825460051,0.3605140344345683,2.967984934086629,0.3158886032508724,0.6630710659898477,531,8
favorita,1047717_11,erratic,0.0366116295764536,0.09910320943909945,0.3869298608589284,3.904312111069452,3.5173822502105234,1.092169092169092,1.0030258073575709,0.0843908629441624,1443,70
favorita,1047721_8,erratic,0.0620880985168109,-0.08402448418478653,-0.242956465641146,2.891496068060787,3.134452533701933,1.2730210016155088,0.6169142103568271,0.2144670050761421,1238,78
favorita,1047734_46,erratic,0.0050157624261497,-0.005330078872363391,-0.0088585956151236,1.662000849753963,1.6708594453690866,1.316624895572264,0.5381557437773639,0.240482233502538,1197,54
favorita,1047740_14,intermittent,0.0117707991968192,0.030629071669695182,0.0370627287188014,1.210050670764265,1.172987942045464,1.3704347826086956,0.4441587157513191,0.2703045685279188,1150,47
favorita,1047740_50,smooth,0.0018060561364276,-0.06398000848192652,-0.1751090102799848,2.736933214528265,2.91204222480825,1.064145847400405,0.4185406083834181,0.0602791878172588,1481,62
favorita,1047743_40,lumpy,0.2278505139434095,0.04864271688392396,0.1444732812736773,2.970090704810623,2.825617423536946,2.1154362416107384,1.980687373759421,0.5272842639593909,745,12
favorita,1047757_28,lumpy,0.1081244347232273,0.06271164886061598,0.0532102911221947,0.8484913423415295,0.7952810512193347,2.1211305518169583,1.2821042799508051,0.5285532994923858,743,26
favorita,1047757_7,erratic,0.093030519637892,0.056697934279095856,0.252426734756197,4.452132832805251,4.199706098049054,1.0794520547945206,0.4941355856095489,0.0736040609137055,1460,82
favorita,1047758_11,erratic,0.0053464145951604,-0.02423973352730256,-0.2628290355086164,10.842901190005966,11.105730225514582,1.1921331316187596,1.3075193490008372,0.1611675126903553,1322,78
favorita,1047758_46,erratic,0.0030559165274605,-0.11176489674906206,-0.7164600924073676,6.410421458322335,7.126881550729703,1.0728386657590196,0.7115459696057471,0.0678934010152284,1469,81
favorita,1047772_24,erratic,0.0013609994397752,-0.05025075710362576,-0.3673113277080713,7.309568031992269,7.67687935970034,1.149525893508388,0.6558867617204782,0.1300761421319796,1371,68
favorita,1047775_41,erratic,0.0033961291934388,0.009723415258270073,0.7037464346056339,72.37646607832318,71.67271964371754,1.1588235294117648,0.9794838499588266,0.1370558375634517,1360,60
favorita,1047786_19,erratic,0.0506234296716578,-0.07461894372520404,-0.5117181130671193,6.857750693330658,7.369468806397777,1.0876466528640445,0.870792632813111,0.0805837563451776,1449,75
favorita,1047786_33,lumpy,0.1245474434947957,0.029815365675539128,0.0730773384370202,2.4509958801871647,2.3779185417501445,1.466046511627907,0.8006808825468069,0.3178934010152284,1075,58
favorita,1047786_37,erratic,0.0052368050702228,-0.12035166889095263,-0.4744439419713617,3.9421467632596143,4.416590705230976,1.0492676431424768,0.5527918237078551,0.0469543147208121,1502,81
favorita,1049595_32,intermittent,0.0916882547461274,0.15611919698990648,0.083102108461003,0.5322991026297411,0.4491969941687381,25.015873015873016,0.2324871518987769,0.96002538071066,63,1
favorita,1049595_43,intermittent,0.1198600552850009,-0.006861157197718959,-0.0090413930040951,1.3177650276109365,1.3268064206150316,10.64864864864865,0.3485965839803543,0.9060913705583756,148,16
favorita,1052563_8,smooth,0.0130246020260492,0.007206073251296882,0.067191726972462,9.324319172077448,9.257127445104985,1.0220492866407265,0.2425887499451526,0.0215736040609137,1542,84
favorita,1053944_12,erratic,0.0003620812935326,-0.10336744465566801,-0.2372427779991253,2.295140203856403,2.532382981855528,1.1840721262208866,1.326907696616703,0.1554568527918781,1331,81
favorita,1054129_1,intermittent,0.0617376650129751,0.024646311795109885,0.0271734038693909,1.1025342897261576,1.0753608858567667,4.49002849002849,0.2714065518126703,0.7772842639593909,351,32
favorita,1054129_2,intermittent,0.0217920189555864,0.045970727986674245,0.0461963545634178,1.0049080488089934,0.9587116942455756,2.9792060491493384,0.2796747185674916,0.6643401015228426,529,47
favorita,105693_35,intermittent,0.268930027444923,0.1052073802243654,0.0703254442703148,0.6684459219528008,0.598120477682486,2.2873730043541363,0.4368228107533275,0.5628172588832487,689,15
favorita,105693_50,erratic,0.0090833195885829,-0.03845790463974646,-0.0692264624907241,1.8000580931072925,1.8692845555980169,1.2399685287175453,0.5240517402790834,0.1935279187817259,1271,65
favorita,105693_54,erratic,0.0831914422385099,-0.07908411143468215,-0.2510958275309107,3.1750477178756444,3.426143545406555,1.1912320483749057,0.6012052196262906,0.1605329949238578,1323,71
favorita,1057033_48,smooth,0.0010262989095574,-0.21443406986652566,-2.0160425627631486,9.40168959166812,11.417732154431269,1.0839064649243466,0.2841651372666643,0.0774111675126903,1454,58
favorita,1057034_32,intermittent,0.0470504790159224,0.039746291763889115,0.0272065844286449,0.6845062324370855,0.6572996480084405,4.879256965944273,0.1842128233121435,0.7950507614213198,323,21
favorita,105737_38,erratic,0.1126085940966137,-0.04389781723869993,-0.1067834645713419,2.432546110224418,2.53932957479576,1.3024793388429752,0.6431496607027664,0.232233502538071,1210,77
favorita,1057490_11,smooth,0.0165287382382949,0.029890511703303476,0.1279295825322952,4.27993952737037,4.152009944838075,1.0180878552971575,0.4296390527909017,0.0177664974619289,1548,84
favorita,1057495_47,smooth,0.0266631034797343,0.02641227114233927,0.2363716903283865,8.94931333449319,8.712941644164804,1.0207253886010363,0.3981629849768786,0.0203045685279187,1544,84
favorita,1057515_31,intermittent,0.0218668017235002,-0.003573377026436744,-0.0046772620372637,1.3089192667496703,1.313596528786934,1.596757852077001,0.3783899673216438,0.3737309644670051,987,51
favorita,1058820_25,lumpy,0.0049321125883521,-0.017822935569257434,-0.0319134583437794,1.7905837239756697,1.822497182319449,1.8806682577565632,0.7439472618624885,0.4682741116751269,838,46
favorita,1062338_47,lumpy,0.0147355817931649,0.017745974549546528,0.0259129883638296,1.460217825258392,1.4343048368945623,2.2418207681365576,0.5534634787832081,0.5539340101522843,703,51
favorita,1062926_48,erratic,0.0066732959537356,0.21959252421542638,0.9387011499392192,4.274740924323668,3.3360397743844485,1.1395516992046275,1.1505928602523243,0.1224619289340101,1383,53
favorita,1065599_31,intermittent,0.3402198263981274,-0.03272203564935241,-0.077462215802381,2.367279854849557,2.444742070651938,2.352238805970149,0.3564738851546856,0.5748730964467005,670,55
favorita,1066900_47,erratic,0.0044344194151308,0.5487355613349815,9.119996118547384,16.620020208568157,7.500024090020774,1.0936849410131853,0.6795552142122322,0.0856598984771573,1441,0
favorita,1066901_19,erratic,0.0934959136630341,-0.04196641486726182,-0.6094873877795699,14.5232179043017,15.132705292081267,1.232212666145426,0.9091485822841112,0.1884517766497462,1279,81
favorita,1066901_44,erratic,0.0043140065579149,0.0017658116476665959,0.0685161615788629,38.80151185399785,38.73299569241899,1.031413612565445,1.4503418276965605,0.0304568527918781,1528,84
favorita,1070962_13,intermittent,0.0769224862775724,0.008793261914112786,0.0147481713638901,1.6772127917877615,1.6624646204238716,1.3378607809847198,0.4224773367438004,0.2525380710659898,1178,70
favorita,1070962_5,smooth,0.0039141604309681,0.09050419627507202,0.2605563491467642,2.878942191308431,2.618385842161667,1.1787584143605083,0.4576139668531624,0.1516497461928934,1337,74
favorita,1071928_18,erratic,0.0074899417351953,0.1690535681076179,0.2924799933905069,1.7301024560707106,1.4376224626802037,1.165680473372781,0.7142855848684939,0.1421319796954314,1352,73
favorita,1071949_48,erratic,0.0570866858411912,-0.12560416672645042,-0.49824642254503,3.966798518954758,4.465044941499788,1.1051893408134643,0.8749916053941263,0.0951776649746192,1426,71
favorita,1072167_1,smooth,0.0509472105160146,-0.03165897389699369,-0.0619306580049758,1.9561802036438296,2.0181108616488057,1.2730210016155088,0.4217554113345152,0.2144670050761421,1238,67
favorita,1072167_23,intermittent,0.0060870030540128,-0.03168355442763744,-0.0476337899536554,1.5034231737618626,1.551056963715518,1.6982758620689655,0.4009579358857738,0.4111675126903553,928,57
favorita,1072167_28,intermittent,0.0203572341928813,-0.03713679807932961,-0.0912483094113656,2.4570860744764778,2.5483343838878434,1.7019438444924406,0.3757433982302801,0.4124365482233502,926,68
favorita,1072167_30,intermittent,0.0060084835790758,-0.02978003961817086,-0.0295590422852288,0.9925790114527848,1.0221380537380136,2.225988700564972,0.2835066261124173,0.550761421319797,708,35
favorita,1072173_3,smooth,0.0258473692350487,-0.017714635806472406,-0.0706639791076568,3.98901675877741,4.059680737885067,1.2095165003837298,0.3957783463715956,0.1732233502538071,1303,82
favorita,1074327_9,erratic,0.0216868705790005,0.52816220372137,2.484416559208214,4.703889338735905,2.2194727795276914,1.1013277428371768,1.8176234025819025,0.0920050761421319,1431,0
favorita,1076065_19,erratic,0.0034228737257236,-0.014241901048232848,-0.0643071989181232,4.515352178078959,4.579659376997082,1.155425219941349,0.5460202637285396,0.1345177664974619,1364,72
favorita,1076065_30,erratic,0.0072699393010069,-0.02797551163936696,-0.085180526641174,3.0448246215918533,3.130005148233028,1.1930355791067373,0.5262908277129278,0.1618020304568528,1321,67
favorita,1076066_44,smooth,0.2023557290951139,-0.013786454289350013,-0.0775136533492686,5.622450248803104,5.699963902152373,1.055592766242465,0.3137605249243912,0.0526649746192893,1493,81
favorita,1076066_8,smooth,0.0031045502533934,-0.03966955901138236,-0.1569023783438541,3.9552337422968127,4.112136120640667,1.0997906489881368,0.344764313269412,0.090736040609137,1433,81
favorita,1076155_39,lumpy,0.2045060530823026,0.02573683014234305,0.0308899116989895,1.200222075840196,1.1693321641412064,2.402439024390244,0.5028973858444487,0.583756345177665,656,53
favorita,1076155_6,intermittent,0.0143823097495912,0.004178149671147011,0.0054801321881299,1.3116170121845971,1.3061368799964672,1.4327272727272726,0.3646154409538256,0.3020304568527919,1100,61
favorita,1079214_14,erratic,0.0019171656502616,-0.02068209985917001,-0.1547354932478155,7.481614260711009,7.636349753958824,1.1796407185628743,0.643447193253546,0.1522842639593908,1336,78
favorita,1079214_46,erratic,0.0829214999712509,0.03579314459348044,0.0595581345804379,1.663953677634855,1.604395543054417,1.2928630024610337,0.5533395778989333,0.2265228426395939,1219,53
favorita,1079215_32,intermittent,0.0202198141545717,0.013605520739210213,0.0146605272889157,1.0775425336470237,1.062882006358108,1.784824462061155,0.3570051363431136,0.4397208121827411,883,38
favorita,1079257_41,erratic,0.1722471927615139,0.12973836853502138,0.2230077991921559,1.7189039889302873,1.495896189738131,1.225505443234837,0.6305656349018454,0.1840101522842639,1286,72
favorita,1079258_11,lumpy,0.1258802388537752,0.02357673370744582,0.0567964421279745,2.409003843905549,2.3522074017775747,1.566600397614314,0.5189475237193585,0.3616751269035533,1006,60
favorita,1079258_51,intermittent,0.094128359413868,0.07494240470644895,0.0665945718221976,0.8886100210294828,0.8220154492072852,1.5256534365924492,0.4331549291526454,0.3445431472081218,1033,39
favorita,1079329_15,lumpy,0.0157298648132895,-0.04984352367449207,-0.0853784909533146,1.7129304804148089,1.7983089713681235,2.671186440677966,0.908843133392338,0.6256345177664975,590,49
favorita,1079329_2,lumpy,0.0701000487096256,-0.020078910361409782,-0.0412223502080402,2.053017293571198,2.0942396437792383,1.9675405742821472,1.6220800021628468,0.491751269035533,801,46
favorita,1079329_3,lumpy,0.0564366327290765,-0.029665884274327495,-0.1511130215723239,5.093831694850078,5.244944716422402,1.5227053140096618,1.1417090672023584,0.3432741116751269,1035,75
favorita,1080001_15,lumpy,0.0009199847726656,-0.024977557182589125,-0.0512084096234826,2.050176854731734,2.1013852643552164,1.8784266984505364,2.720814130316518,0.4676395939086294,839,41
favorita,1080009_24,lumpy,0.0536581045003523,0.17144069067877757,0.0821380548661528,0.4791047827732566,0.3969667279071038,12.709677419354838,0.7401093121625092,0.9213197969543148,124,8
favorita,1080021_25,erratic,0.0101728709114291,0.03416949267333564,0.0584579143005203,1.7108218392173635,1.6523639249168434,1.287581699346405,0.6315847169013887,0.2233502538071066,1224,50
favorita,1080756_16,lumpy,0.0001437017403827,-0.013293555624722958,-0.0351760971061301,2.6461014719576337,2.681277569063764,1.6114519427402862,0.9145912072800486,0.3794416243654822,978,51
favorita,1080756_6,erratic,0.0279179026072625,0.14282133957058668,0.3047449319981121,2.1337492906478293,1.829004358649717,1.283387622149837,1.034399248072876,0.2208121827411167,1228,66
favorita,1081359_23,lumpy,0.0218978083005227,-0.018477963211759315,-0.0408939661421037,2.2131208766602,2.254014842802304,4.213903743315508,0.5854715097402732,0.7626903553299492,374,42
favorita,1082907_45,erratic,0.0850558835831641,0.1552962205794812,0.8294627555995273,5.341165113384102,4.511702357784575,1.054180602006689,0.5915007873232022,0.0513959390862944,1495,77
favorita,1083196_9,smooth,0.0064391500321957,0.08984963519976262,0.6282920689822342,6.992705842214639,6.364413773232405,1.0070287539936102,0.2305977511420075,0.006979695431472,1565,84
favorita,1084365_23,intermittent,0.0857834492700075,-0.0032016543259200257,-0.725019088690857,226.4513950869808,227.1764141756716,2.057441253263708,0.2638357852009356,0.5139593908629442,766,42
favorita,1084436_25,lumpy,0.0206148561837222,0.5524483518085228,0.1769349516821,0.3202741959549283,0.1433392442728283,3.47136563876652,0.7706769244238839,0.7119289340101523,454,0
favorita,1084881_33,erratic,0.0177748518762344,-0.048638151944852895,-0.312257644181896,6.420014570782649,6.732272214964545,1.0180878552971575,0.6105164210874587,0.0177664974619289,1548,84
favorita,1085148_28,intermittent,0.0216896209938557,0.30853524914329694,0.1893741927698503,0.6137846268641313,0.4244104340942809,2.951310861423221,0.3696333546309033,0.6611675126903553,534,10
favorita,1085486_28,intermittent,0.0038535626438885,0.01430596078547561,0.0125462229586872,0.8769926848551818,0.8644464618964945,2.8602540834845733,0.3619780545703352,0.6503807106598984,551,33
favorita,1085486_30,intermittent,0.0152894489533135,0.23780849222329262,0.1237353678174181,0.5203151773959173,0.3965798095784991,9.38095238095238,0.0581237574410944,0.8934010152284264,168,10
favorita,1085486_48,intermittent,0.0601355506262079,-0.0367571171423457,-0.0234866737158363,0.6389694171303412,0.6624560908461775,3.139442231075697,0.3568210662404929,0.6814720812182741,502,31
favorita,1085486_51,intermittent,0.0318519161972083,0.08576775976086903,0.0455593677976601,0.5311945645389966,0.4856351967413365,5.669064748201439,0.3167152895883749,0.8236040609137056,278,13
favorita,1086172_27,intermittent,0.019312851630359,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,11.503649635036496,0.3536060077867113,0.9130710659898476,137,0
favorita,1086172_38,intermittent,0.0668531463222716,-0.022973569756428065,-0.0158814757365769,0.691293338604168,0.7071748143407449,3.770334928229665,0.4161844128531368,0.7347715736040609,418,19
favorita,108696_47,erratic,0.004457926955236,0.07793930918897578,0.2381531191015073,3.0556226579333496,2.8174695388318423,1.0485695276114435,0.5255909014660419,0.0463197969543147,1503,78
favorita,108698_19,intermittent,0.0232134536801353,-0.044881686531533176,-0.0692408945307265,1.5427427060272996,1.611983600558026,1.3527896995708155,0.4069247308553302,0.2607868020304568,1165,66
favorita,108701_54,intermittent,0.041803418634703,0.01193743231955297,0.0119771306874405,1.0033255365831482,0.9913484058957076,2.321060382916053,0.2432551039447929,0.5691624365482234,679,43
favorita,108831_5,intermittent,0.0075166022038971,-0.031638233727449436,-0.1481785025402873,4.683526388254953,4.8317048907952405,1.542074363992172,0.4706493449536184,0.3515228426395939,1022,36
favorita,108833_12,intermittent,0.0135434534464092,0.07378163087412908,0.0548761731703398,0.7437647083724424,0.6888885352021025,1.623069001029866,0.3395459755640909,0.3838832487309644,971,36
favorita,108833_31,intermittent,0.0311829079729491,-0.06274298922684567,-0.0810745247868045,1.2921686675411916,1.3732431923279962,1.4592592592592593,0.4853383916561952,0.3147208121827411,1080,50
favorita,108862_37,smooth,0.104943872921361,0.028785665597771518,0.037622453141106,1.306985694436004,1.269363241294898,1.2188708430007733,0.4606926926674013,0.1795685279187817,1293,60
favorita,1089046_7,lumpy,0.0060350630031855,-0.09194524469099706,-0.1701572668031001,1.8506369456620877,2.020794212465188,1.3562822719449226,0.6289194026862132,0.2626903553299492,1162,72
favorita,1089163_33,smooth,0.0286062310378923,-0.10975447905579912,-0.3155799040151064,2.8753259705662284,3.190905874581335,1.0929264909847434,0.4655817048714237,0.0850253807106599,1442,82
favorita,1089820_2,intermittent,0.0078929131206714,-0.02722755272715807,-0.0311419729528863,1.1437668770658114,1.1749088500186975,3.236139630390144,0.4350511715167104,0.690989847715736,487,46
favorita,1089820_6,lumpy,0.0032207261236662,0.07904642491803424,0.0755922524147419,0.9563019768841656,0.8807097244694237,2.9023941068139965,0.5516367390446074,0.6554568527918782,543,26
favorita,1089843_4,smooth,0.0060280659331174,0.011081579364557363,0.03424830445964,3.0905616729306344,3.0563133684709944,1.1225071225071226,0.4408334553518002,0.1091370558375634,1404,82
favorita,1089844_41,lumpy,0.0894818857060334,-0.025256132037134612,-0.0667315150431417,2.642190615135563,2.708922130178705,1.7186477644492912,0.49401830358736,0.4181472081218274,917,66
favorita,1089845_15,erratic,0.0174266540370276,-0.08245576711297874,-0.4190931779444087,5.082642398683626,5.501735576628035,1.0684745762711865,0.532323823805364,0.0640862944162436,1475,80
favorita,1090419_28,intermittent,0.0081713987799138,-0.0031668086866536178,-0.0023860646331389,0.7534603031736238,0.7558463678067627,2.5584415584415585,0.3559796149696186,0.6091370558375635,616,40
favorita,1091333_5,intermittent,0.1195894943553787,0.39016279886210103,0.1406515755176742,0.3604945831019273,0.219843007584253,7.650485436893204,0.2077355809301645,0.8692893401015228,206,3
favorita,1091366_48,smooth,0.0064391500321957,-0.0817689758353013,-1.3639989826414798,16.681130816519463,18.045129799160943,1.0070287539936102,0.4821709210708523,0.006979695431472,1565,84
favorita,1091367_7,smooth,0.055443113403334,-0.1029432401036873,-0.4364620667748493,4.239832225362564,4.676294292137413,1.0699253224711474,0.3905419265150708,0.0653553299492385,1473,80
favorita,1091368_40,lumpy,0.0078773349051106,-0.04505430131663743,-0.2670355354483353,5.926970958258446,6.194006493706781,1.3680555555555556,0.5111657899352584,0.2690355329949238,1152,68
favorita,1091369_32,smooth,0.1585837067141046,-0.027156190945121974,-0.0978139348435345,3.601901866178499,3.6997158010220335,1.297119341563786,0.4847910384046511,0.2290609137055837,1215,69
favorita,1092008_6,intermittent,0.0031943937417486,0.02387915117053895,0.0362074754869869,1.5162798387766017,1.480072363289615,1.82830626450116,0.3268793028040577,0.4530456852791878,862,41
favorita,1094235_25,intermittent,0.0356179499661923,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,9.005714285714285,0.2158893375704361,0.8889593908629442,175,0
favorita,1094235_33,intermittent,0.0203116976658686,0.548734835513548,0.1728075510317154,0.3149199574143838,0.1421124063826684,21.01333333333333,0.1740713931390314,0.9524111675126904,75,0
favorita,1094235_7,lumpy,0.0431147774940098,0.012826572038349884,0.0129681851013291,1.0110406009147113,0.998072415813382,1.931372549019608,0.5561699007591738,0.482233502538071,816,22
favorita,1096235_7,erratic,0.0057184039486807,0.14755559358069403,0.4760707807933562,3.226382472129099,2.750311691335743,1.1217081850533808,0.5135166388197209,0.108502538071066,1405,77
favorita,1097187_34,lumpy,0.2946895871328543,0.5428217964730079,0.7310365149775244,1.3467339000155194,0.615697385037995,1.3232577665827037,0.6107348026287749,0.2442893401015228,1191,0
favorita,1097187_39,lumpy,0.0067149277703266,0.542198078511746,0.5033806261153172,0.9284072483196972,0.4250266222043799,1.6819637139807897,1.5942661898859525,0.4054568527918781,937,0
favorita,1097187_45,erratic,0.0022321994468394,0.5482479846796917,1.6889997825044432,3.0807222820731828,1.3917224995687396,1.1752423564504102,0.6255490171339236,0.1491116751269035,1341,0
favorita,1098624_32,lumpy,0.0014247024358545,0.2778828965366656,0.605731364755058,2.179808013751339,1.5740766489962812,1.9823899371069185,0.5155107570270994,0.4955583756345177,795,9
favorita,1099990_50,lumpy,0.0217166797337216,-0.027687939842702375,-0.2420080455666955,8.740558053129432,8.982566098696127,1.4262443438914028,3.1266857930827934,0.2988578680203045,1105,76
favorita,1102268_24,intermittent,0.0015040241011425,-0.057655744995160726,-0.1577789137650538,2.7365688150989427,2.8943477288639965,1.7727784026996625,0.4290363287776402,0.4359137055837563,889,81
favorita,1102971_45,intermittent,0.0089388451745992,-0.01002908396706335,-0.0229194228079312,2.2852957342067515,2.3082151570146827,1.3586206896551725,0.4341512028895927,0.2639593908629442,1160,67
favorita,1102975_15,intermittent,0.0277844896640228,0.10865538321565332,0.0631396968018485,0.5811004934429457,0.5179607966410972,2.8864468864468864,0.2639545480705206,0.6535532994923858,546,18
favorita,1102975_26,intermittent,0.0251963567489768,-0.02231412779068931,-0.0258612038757826,1.1589610007778717,1.184822204653654,2.13550135501355,0.4058756956060086,0.5317258883248731,738,34
favorita,1104598_11,erratic,0.0045032635369128,-0.11120901756809694,-0.1871166981871201,1.682567675526334,1.869684373713454,1.2597921662669864,0.4935467855403814,0.2062182741116751,1251,75
favorita,1104599_24,smooth,0.0030076600241447,-0.04971705225219672,-0.291232684377519,5.857802729337217,6.149035413714736,1.1588235294117648,0.4495278141616204,0.1370558375634517,1360,80
favorita,1104650_49,lumpy,0.095872033735658,-0.008856515048810043,-0.0207289505170877,2.340531281530745,2.3612602320478326,2.6006600660066006,0.7243308071881114,0.6154822335025381,606,37
favorita,1104725_54,erratic,0.0122567189811369,0.030826111048352804,0.1253866611913414,4.06754718409546,3.942160522904119,1.1588235294117648,0.7729780156583187,0.1370558375634517,1360,70
favorita,1105212_40,erratic,0.0022619037827256,-0.013302390997987282,-0.1282331289675848,9.639855646025373,9.768088774992956,1.0368421052631578,0.7009152409612,0.0355329949238578,1520,78
favorita,1105213_3,erratic,0.1620801588452415,0.20447522231488532,1.1194707312310044,5.474847849814561,4.355377118583557,1.0267100977198698,7.147495722688193,0.0260152284263959,1535,34
favorita,1105213_41,erratic,0.0298398940130167,0.06757045581733877,0.2535032502426833,3.751687733585388,3.4981844833427043,1.15712187958884,0.9011825578187256,0.1357868020304568,1362,39
favorita,1105215_3,intermittent,0.0109013210599286,-0.05870233184677648,-0.1076930115141965,1.8345610493854725,1.942254060899669,1.3764192139737992,0.4886425249488412,0.273477157360406,1145,78
favorita,1105299_7,lumpy,0.008268037070409,-0.05294420951982589,-0.2623819121408237,4.955818861410522,5.218200773551346,1.4058876003568244,0.6751065668280067,0.2887055837563452,1121,76
favorita,1109116_6,erratic,0.4646629169457024,-0.023916455187952858,-0.3005793371996592,12.567888294376765,12.868467631576422,1.0952050034746352,1.0072028132612876,0.0869289340101522,1439,84
favorita,1109325_39,erratic,0.1034632812139184,0.014372739129190737,0.1089475019778358,7.580148849746092,7.471201347768256,1.1691394658753709,0.5244400352604741,0.1446700507614213,1348,76
favorita,1109325_45,smooth,0.1475842431716773,-0.018848514735411926,-0.2858839348482949,15.167451592946271,15.453335527794566,1.1217081850533808,0.4771129600278343,0.108502538071066,1405,82
favorita,1109390_51,lumpy,0.0203317284784364,-0.020681157138029992,-0.0438522071903464,2.1203942747336813,2.164246481924028,1.4952561669829223,0.593733965676057,0.3312182741116751,1054,59
favorita,1111202_17,intermittent,0.0396634251961774,-0.010667928858761166,-0.019707213744488,1.847332692728187,1.867039906472675,1.817762399077278,0.3905088590960617,0.4498730964467005,867,55
favorita,1111202_23,intermittent,0.0836505085321745,-0.043119330573859804,-0.0628447325648871,1.4574607659374332,1.5203054985023203,1.784824462061155,0.4232240395750865,0.4397208121827411,883,54
favorita,1111202_34,lumpy,0.097353901568636,0.004621180897355516,0.0043760287744901,0.9469503297294194,0.9425743009549292,1.9266503667481665,0.5195940514075094,0.4809644670050761,818,43
favorita,1112839_6,smooth,0.0022641648340921,-0.14549860880127768,-0.9975118905051472,6.855817376697747,7.853329267202894,1.0750341064120057,0.4243045202353431,0.0697969543147208,1466,84
favorita,1113852_37,lumpy,0.0023265803045042,-0.030912550399471026,-0.0554453134904746,1.7936182157077334,1.849063529198208,2.67572156196944,13.187419835565194,0.626269035532995,589,51
favorita,1113872_12,lumpy,0.0016425138489058,0.03363214009181152,0.0721160866318411,2.144261008516652,2.0721449218848105,1.3645021645021644,0.6379925492575348,0.2671319796954314,1155,56
favorita,111397_30,lumpy,0.081303226580568,0.008316207519752688,0.0175043608201916,2.1048489685490863,2.087344607728894,1.378827646544182,1.1566369999222628,0.274746192893401,1143,58
favorita,1114567_39,lumpy,0.0396190158734304,0.5335082957013917,0.8271254133466028,1.5503515503150689,0.7232261369684658,1.5435847208619,1.591343916968394,0.3521573604060913,1021,0
favorita,1114749_7,intermittent,0.0057816611698092,0.548039643522349,0.173276674565224,0.3161754384254828,0.1428987638602588,7.39906103286385,0.4398240726364416,0.8648477157360406,213,0
favorita,1114761_48,smooth,0.0035014005602241,-0.07692057935533489,-0.4704176876994417,6.115628504646923,6.586046192346365,1.0982578397212543,0.3920415628452643,0.0894670050761421,1435,83
favorita,1116113_12,erratic,0.0028193398331554,0.5531862163461773,1.2707572011880703,2.297159914036697,1.0264027128486268,1.2419227738376677,0.5171532966090907,0.1947969543147208,1269,2
favorita,1116113_25,lumpy,0.004900473276017,0.5493202094802935,0.1958320768403787,0.3564989480828559,0.1606668712424772,4.158311345646438,0.6048922509916705,0.7595177664974619,379,0
favorita,1116370_23,lumpy,0.026482909175448,0.09307199131560152,0.0549062833508854,0.5899334759552043,0.5350271926043189,2.0127713920817367,0.4904143695141362,0.5031725888324873,783,7
favorita,1117662_48,erratic,0.2189394452620106,-0.0743756246264635,-0.2346720668611834,3.1552281818105907,3.389900248671774,1.2567783094098883,0.8971296140661054,0.2043147208121827,1254,62
favorita,1118683_27,intermittent,0.0251730336831573,0.02926725312010497,0.023316084691617,0.7966611897581926,0.7733451050665755,4.704477611940298,0.4827000442080562,0.7874365482233503,335,28
