series_id,regime,rho_interval_abs_train,delta_rmse,rmse_point,rmse_hurdle,ADI_train,CV2_positive_train,n_positive_train
FOODS_3_127_CA_2_evaluation,erratic,0.0914711460876678,0.0355420566214317,1.9405019622871955,1.904959905665764,1.193864229765013,0.4951341020048964,1532
FOODS_3_127_TX_2_evaluation,smooth,0.0833264699744576,0.0775224505788931,1.6495916899388634,1.5720692393599702,1.2072607260726074,0.4036469446048776,1515
FOODS_3_131_WI_3_evaluation,erratic,0.0086406867740798,0.2950023097498564,2.1720971890837064,1.87709487933385,1.1689237348538846,0.4964812501462983,1403
FOODS_3_133_CA_1_evaluation,erratic,0.0023991432792652,-0.2129976910832054,4.098441363029844,4.311439054113049,1.2459128065395095,0.5292708138830338,1468
FOODS_3_133_CA_3_evaluation,smooth,0.2531977970336161,0.3909169522335718,5.230227537754228,4.839310585520656,1.1634860050890583,0.4084891961298562,1572
FOODS_3_136_CA_3_evaluation,erratic,0.3165673420738955,-0.1346847486197022,2.6538691950059787,2.788553943625681,1.1091570648878109,0.5073908081937791,1649
FOODS_3_136_TX_1_evaluation,smooth,0.0049489163947098,-0.209033367706108,4.674792751783666,4.883826119489774,1.1346153846153846,0.3564966421745216,1612
FOODS_3_136_TX_3_evaluation,smooth,0.0014505478111245,-0.357337562276709,5.334177274228844,5.691514836505553,1.1709346991037133,0.3020072037307585,1562
FOODS_3_136_WI_2_evaluation,erratic,0.0031526044406118,0.0950749351066315,4.590999378149648,4.495924443043016,1.1679438058748404,0.5471455285139077,1566
FOODS_3_137_TX_3_evaluation,intermittent,0.2703456629003433,0.0239678677401838,0.5717390249379602,0.5477711571977764,4.283018867924528,0.1694452721748598,159
FOODS_3_139_CA_1_evaluation,smooth,0.0022840970968912,-0.1162025713780154,2.215619226718625,2.3318217980966405,1.2001312335958003,0.308875006461895,1524
FOODS_3_144_TX_2_evaluation,erratic,0.0784462772568067,-0.0118723204096422,2.2229621356732454,2.234834456082888,1.2826086956521738,0.5262564827536808,1426
FOODS_3_144_TX_3_evaluation,erratic,0.144324274011783,-0.0264496050306299,1.4504248811786835,1.4768744862093135,1.271905424200278,0.5431420119401786,1438
FOODS_3_146_WI_1_evaluation,lumpy,0.0135513064303436,-0.0111916944463734,1.9948732386661807,2.006064933112554,2.0219224283305226,0.6254798350303928,593
FOODS_3_150_WI_1_evaluation,lumpy,0.0028918112530632,-0.1513762374065161,3.552748922430654,3.70412515983717,1.789628180039139,0.4943617380100383,1022
FOODS_3_153_CA_2_evaluation,lumpy,0.1562911126506897,0.0837423294471078,0.8294614696827542,0.7457191402356464,4.293427230046948,0.5644491490166449,426
FOODS_3_154_TX_3_evaluation,erratic,0.0084065582150812,0.2443874181302865,3.470031503847512,3.225644085717225,1.1488693467336684,1.2577493218888949,1592
FOODS_3_154_WI_3_evaluation,erratic,0.0124496762397456,0.3810598334287478,5.8354503154945085,5.454390482065761,1.1532156368221942,1.252655131901632,1586
FOODS_3_156_CA_1_evaluation,smooth,0.0244108529797549,0.0284305483386018,2.7935244292650325,2.7650938809264307,1.0487385321100915,0.4300155897761543,1744
FOODS_3_156_CA_4_evaluation,smooth,0.0146307324819075,-0.0500369663013358,1.7120694247153323,1.762106391016668,1.2017082785808146,0.3534366533715035,1522
FOODS_3_156_WI_3_evaluation,erratic,0.1373592407788116,0.0801584780581707,1.3618731624318172,1.2817146843736464,1.279020979020979,0.5260779168801544,1430
FOODS_3_157_TX_1_evaluation,intermittent,0.0316024666748581,0.0278969702580873,0.7927932438641442,0.7648962736060568,1.8496732026143792,0.4830584500724104,459
FOODS_3_160_TX_2_evaluation,intermittent,0.004971538437431,-0.0093452751601911,0.8810954783450923,0.8904407535052834,2.356958762886598,0.4768446851284308,776
FOODS_3_166_CA_4_evaluation,lumpy,0.0068839283653003,-0.0001436447195262,2.345671780746089,2.345815425465615,3.172131147540984,0.7496607573894701,122
FOODS_3_169_CA_3_evaluation,intermittent,0.0643150519758884,-0.020519788376335,1.9567680467948856,1.9772878351712209,1.3645833333333333,0.356245672936875,1248
FOODS_3_176_CA_1_evaluation,lumpy,0.0011536854458625,0.1147413904457328,0.7817304109806664,0.6669890205349336,3.022222222222222,0.5916050622356487,450
FOODS_3_177_CA_3_evaluation,smooth,0.3312358888261592,0.1590410664594146,3.2011272921007325,3.042086225641318,1.1865869853917663,0.3005877267487918,1506
FOODS_3_178_TX_3_evaluation,smooth,0.0208311406091914,-0.145183792057356,2.146892466754635,2.292076258811991,1.138854296388543,0.3285692813205996,1606
FOODS_3_182_CA_1_evaluation,lumpy,0.0050030103805476,0.0150845536606627,1.5218596593797813,1.5067751057191183,1.8363453815261044,0.5182274963697358,996
FOODS_3_184_WI_1_evaluation,smooth,0.0067144542237545,-0.3645423469315432,3.149741129929153,3.514283476860696,1.1402743142144638,0.4002049702317828,1604
FOODS_3_187_CA_3_evaluation,lumpy,0.1747994751255073,-0.0507696422538463,2.8355828863983263,2.8863525286521727,1.7125468164794009,0.5181437439995867,1068
FOODS_3_188_CA_1_evaluation,intermittent,0.0189627330676229,0.0364132304331785,0.5320139386047397,0.4956007081715611,3.399628252788104,0.3201054104924931,538
FOODS_3_188_TX_1_evaluation,intermittent,0.1999814515209158,0.0646405955982659,0.4116875930391843,0.3470469974409184,7.063241106719367,0.3802162174902882,253
FOODS_3_194_CA_3_evaluation,smooth,0.0131554037135946,0.0965313481272647,1.2359011010681409,1.1393697529408762,1.2330163043478262,0.3512876288364561,1472
FOODS_3_195_TX_2_evaluation,smooth,0.0801360714309226,0.0146025358163899,2.4484201781951147,2.4338176423787248,1.2814285714285714,0.4694039242126611,1400
FOODS_3_200_WI_3_evaluation,lumpy,0.0047301286670827,0.0443596430602144,1.4592982765788147,1.4149386335186005,6.107142857142857,0.5717616990145603,280
FOODS_3_201_CA_3_evaluation,smooth,0.0415904068753173,0.0387707068056366,2.6513793203016127,2.612608613495976,1.130272952853598,0.3737350510040614,1612
FOODS_3_201_TX_1_evaluation,smooth,0.0052348613469155,-0.0227988591674928,1.72236013524035,1.7451589944078427,1.1619897959183674,0.3588766765228013,1568
FOODS_3_202_TX_3_evaluation,smooth,0.007154530670203,-0.8356233926569505,11.066302953290856,11.901926345947809,1.1634860050890583,0.222507408139298,1572
FOODS_3_202_WI_2_evaluation,smooth,0.0060291392318501,-0.0587265167411255,4.797404872112288,4.856131388853413,1.1402743142144638,0.3380455607178901,1604
FOODS_3_203_TX_2_evaluation,erratic,0.0296088237309034,0.017264557924955,2.3901511698558027,2.372886611930848,1.3008534850640114,0.6091233135886556,1406
FOODS_3_204_TX_1_evaluation,intermittent,0.0769520227159913,0.0758627959028528,0.5630636069321698,0.4872008110293169,4.806451612903226,0.3748113321185053,248
FOODS_3_215_CA_2_evaluation,lumpy,0.0213946570480742,-0.1334629925764421,1.7071749569168666,1.8406379494933087,1.8479834539813855,0.5017831843200493,967
FOODS_3_215_TX_3_evaluation,smooth,0.038139344485691,-0.1667634928466244,1.517364845733148,1.6841283385797725,1.2017082785808146,0.4080614055521606,1522
FOODS_3_215_WI_1_evaluation,smooth,0.1075129672928594,-0.0717617169126711,1.8333666337345556,1.9051283506472263,1.185353208036293,0.4092227314215974,1543
FOODS_3_217_CA_3_evaluation,erratic,0.0708159376764857,0.1845327549302753,1.4597585659344363,1.2752258110041612,1.1517632241813602,0.5189143326191002,1588
FOODS_3_219_WI_2_evaluation,lumpy,0.0040474969619908,-0.34731962023519,4.014735461241802,4.362055081476992,1.5382674516400336,0.5578881654598081,1189
FOODS_3_222_WI_2_evaluation,lumpy,0.0766797167767457,0.0121004525454542,1.578766691028395,1.5666662384829408,1.859631147540984,0.5257035364580407,976
FOODS_3_226_CA_2_evaluation,smooth,0.0133076304536524,-0.1216602674164706,2.47746134864033,2.5991216160568005,1.0451428571428572,0.3562763442175118,1750
FOODS_3_226_TX_2_evaluation,smooth,0.0432376821265709,-0.1864446077008601,4.468494988625253,4.6549395963261135,1.0088251516822946,0.2328563145140061,1813
FOODS_3_226_WI_1_evaluation,smooth,0.0033057851239669,-0.6489793519691638,12.116021345700196,12.76500069766936,1.0032912781130006,0.1229206088575903,1823
FOODS_3_226_WI_3_evaluation,smooth,0.0038610038610038,-2.6388212102689472,12.573992544338171,15.21281375460712,1.00384193194292,0.0780815310574992,1822
FOODS_3_227_CA_3_evaluation,smooth,0.3933404182998649,-0.1511329764605826,2.9378984327100675,3.08903140917065,1.1807617817947065,0.4025889126597362,1549
FOODS_3_227_TX_1_evaluation,erratic,0.0028422130448808,0.1408392096408717,1.6280572002657971,1.4872179906249254,1.2579092159559837,0.5267944259344918,1454
FOODS_3_227_TX_2_evaluation,smooth,0.0021238321618702,-0.4815045697067095,5.712052078624397,6.193556648331106,1.1360248447204968,0.3587059948959781,1610
FOODS_3_227_TX_3_evaluation,smooth,0.0024566703776132,-0.2469629264972965,4.652194431991318,4.899157358488615,1.1409856519026824,0.2476600746174843,1603
FOODS_3_228_TX_2_evaluation,smooth,0.0033057851239669,0.3401721503965449,4.7010311332913854,4.3608589828948405,1.0032912781130006,0.1546045669593626,1823
FOODS_3_228_TX_3_evaluation,smooth,0.0039348313875971,0.1265736775779893,3.7304176391049673,3.603843961526978,1.006050605060506,0.2083295826251797,1818
FOODS_3_228_WI_1_evaluation,smooth,0.0300875236889858,0.030007911772846,2.17347146749354,2.1434635557206936,1.0451428571428572,0.3484445914915912,1750
FOODS_3_228_WI_3_evaluation,smooth,0.0253802235762606,-0.1182107602219435,2.0366860084520657,2.1548967686740093,1.0257992148065058,0.367509567743715,1783
FOODS_3_230_CA_1_evaluation,smooth,0.0073222597768507,-0.1809378478963275,3.0715963131417525,3.25253416103808,1.0547866205305652,0.4593689745770602,1734
FOODS_3_230_CA_3_evaluation,smooth,0.0410374625559353,0.0260468486988232,2.6304282120378675,2.604381363339044,1.0646100116414436,0.4896335114289554,1718
FOODS_3_230_TX_2_evaluation,smooth,0.0190810263753966,0.0784035926126098,3.3613986081113345,3.2829950154987246,1.057836899942163,0.448242414307309,1729
FOODS_3_231_CA_3_evaluation,erratic,0.2486510358411454,-0.361700076282339,3.475753137266613,3.837453213548952,1.3036350677120456,0.4943525164702212,1403
FOODS_3_231_TX_2_evaluation,erratic,0.0029814463862172,-0.0144207485997507,1.684590647246226,1.6990113958459767,1.307362401715511,0.7367774278274848,1399
FOODS_3_231_WI_3_evaluation,erratic,0.0136925491073838,0.0317799764386439,2.241913265444881,2.2101332890062366,1.3196248196248197,0.624845379071072,1386
FOODS_3_232_CA_2_evaluation,smooth,0.0169515680589131,-0.0789962482456725,2.0898561962127835,2.168852444458456,1.2333108563722184,0.3978392512148457,1483
FOODS_3_232_CA_3_evaluation,smooth,0.0104485472395563,-0.0219658195860001,2.019834141506582,2.041799961092582,1.1227747084100674,0.4577965542556315,1629
FOODS_3_234_CA_3_evaluation,erratic,0.0726048123281237,1.9991781466939464,13.368650332839918,11.369472186145972,1.193864229765013,0.6007867843605832,1532
FOODS_3_234_WI_3_evaluation,erratic,0.1026365076826396,0.2036278617143132,19.36480056258755,19.16117270087324,1.2916666666666667,0.8043293222189547,1416
FOODS_3_237_CA_3_evaluation,lumpy,0.0905733086832863,-0.0504687243245323,2.11933303113088,2.1698017554554125,1.44529262086514,2.265898566075961,786
FOODS_3_238_WI_2_evaluation,intermittent,0.1196690465099008,-0.0351484377279747,2.050455138955369,2.085603576683344,1.8199004975124375,0.3664707359116825,1005
FOODS_3_239_TX_1_evaluation,lumpy,0.0174875632958467,-0.0054459297394671,0.9715586576451656,0.9770045873846328,2.7966360856269112,0.8425898388187508,654
FOODS_3_242_WI_3_evaluation,smooth,0.0334588740535368,0.0018777053775103,1.1625176503620849,1.1606399449845746,1.260509993108201,0.4011700427037095,1451
FOODS_3_243_TX_2_evaluation,lumpy,0.1299280451452699,0.0205339356254925,1.4698010575695368,1.4492671219440445,1.868232890704801,1.8376510981618104,979
FOODS_3_245_CA_1_evaluation,lumpy,0.0025188923041379,0.0155328204185631,3.316516031133134,3.3009832107145707,1.2157676348547717,0.5812251275244734,1205
FOODS_3_245_TX_1_evaluation,lumpy,0.0020375902142699,0.1352346243213125,2.6668482843179904,2.531613659996678,1.2218515429524603,0.5399645060244608,1199
FOODS_3_246_TX_2_evaluation,lumpy,0.0451435216455922,0.0186073375478948,0.8461538828069234,0.8275465452590285,3.4444444444444446,0.5752791733751024,531
FOODS_3_252_CA_1_evaluation,smooth,0.0033057851239669,-1.7258417373934165,14.91807218026916,16.643913917662577,1.0032912781130006,0.226416605691028,1823
FOODS_3_252_WI_2_evaluation,smooth,0.0063999196974466,-0.141739801534765,4.71796153521207,4.859701336746835,1.1024713682941532,0.44108446430874,1659
FOODS_3_252_WI_3_evaluation,smooth,0.0044174489232468,-0.931168887944084,8.646602054814027,9.57777094275811,1.0043931905546404,0.3373116283457389,1821
FOODS_3_257_CA_1_evaluation,smooth,0.0025158779796563,-0.1488534465836484,1.6285732016732095,1.777426648256858,1.3008534850640114,0.3986762181193636,1406
FOODS_3_258_CA_3_evaluation,smooth,0.0321122188731741,-0.2272023206100368,3.0433625365357035,3.2705648571457404,1.0508940852819808,0.2384938052240148,1454
FOODS_3_266_TX_2_evaluation,intermittent,0.0250007084945083,0.0266014980619622,0.5709003206036024,0.5442988225416402,3.6383838383838394,0.3002897602729844,495
FOODS_3_266_WI_3_evaluation,intermittent,0.0326199223587678,0.0094109514952458,0.744402920099913,0.7349919686046672,3.546558704453441,0.3360040405315627,494
FOODS_3_267_CA_3_evaluation,lumpy,0.2209047238763707,-0.1245548660238355,1.3052953302942072,1.4298501963180428,1.8112820512820516,0.5834620601856418,975
FOODS_3_273_CA_1_evaluation,erratic,0.0229852076024459,-0.1082018126898671,3.0121781465783477,3.1203799592682144,1.22751677852349,0.5905757799935224,1490
FOODS_3_273_TX_2_evaluation,intermittent,0.0111802261533063,0.0443254525711331,0.7700250209360663,0.7256995683649331,2.190419161676646,0.4730028342414541,835
FOODS_3_277_WI_2_evaluation,intermittent,0.0064255693786107,0.0790321483187095,2.884499230665957,2.8054670823472474,1.2094594594594594,0.4071094295254698,592
FOODS_3_279_CA_3_evaluation,smooth,0.4100596820196466,-0.0123768484937141,2.5959217461482567,2.608298594641971,1.223943661971831,0.3391354084374179,1420
FOODS_3_281_WI_2_evaluation,lumpy,0.0045076346354854,-0.4228135046503238,6.7681155333330505,7.190929037983374,1.5672664952870607,0.7690305583082976,1167
FOODS_3_283_CA_3_evaluation,smooth,0.3556661110757057,0.5019838872466025,4.250810614863855,3.748826727617252,1.1548172757475084,0.3100028449110913,1505
FOODS_3_290_CA_3_evaluation,smooth,0.0343821196602806,0.290603241050515,2.177639442270627,1.887036201220112,1.2358108108108108,0.4624289670519076,1480
FOODS_3_291_TX_2_evaluation,smooth,0.0097126758092982,-0.0971972419054933,2.058065701850619,2.1552629437561124,1.2580645161290325,0.4681233666673619,1426
FOODS_3_292_TX_2_evaluation,intermittent,0.0003414260309102,-0.0310584101522843,2.777016238379932,2.8080746485322163,1.2179341657207718,0.3577080090131336,881
FOODS_3_293_CA_4_evaluation,lumpy,0.0046584552325014,0.1399632602035567,0.278332397591105,0.1383691373875483,4.283372365339578,0.629628862830325,427
FOODS_3_294_CA_3_evaluation,lumpy,0.4114475899130475,-0.063977940131747,3.160826947322644,3.22480488745439,3.6726907630522088,0.4928725373800187,498
FOODS_3_295_CA_1_evaluation,smooth,0.1327861979510598,-0.2116967638103108,12.930064434793142,13.141761198603453,1.155401137081491,0.4149470695257837,1583
FOODS_3_295_CA_2_evaluation,erratic,0.0019337686375361,-0.2345353954616742,5.211865153032003,5.446400548493677,1.1923076923076923,0.521362644349869,1534
FOODS_3_295_CA_3_evaluation,smooth,0.5849162254908264,0.3211701897889565,8.344068397505467,8.02289820771651,1.1671984684109764,0.2766847807327348,1567
FOODS_3_295_TX_2_evaluation,erratic,0.001646761011581,0.8031150321887068,8.48063797887442,7.677522946685713,1.1612698412698412,0.5556535807447475,1575
FOODS_3_295_WI_2_evaluation,erratic,0.0018736705123393,0.1613528140240974,3.710015330556285,3.548662516532187,1.1838187702265373,1.357539037428863,1545
FOODS_3_295_WI_3_evaluation,smooth,0.0014045706831779,-0.1994428815328017,7.617162618361487,7.816605499894289,1.1709346991037133,0.4140673065661905,1562
FOODS_3_299_WI_3_evaluation,intermittent,0.0416982428381082,0.0025756215415775,2.367550232796196,2.364974611254618,1.2272727272727273,0.4752328567096773,880
FOODS_3_300_CA_3_evaluation,smooth,0.1675392063301918,-0.1596341763363127,2.7841490399030224,2.943783216239335,1.144555694618273,0.3504844913930764,1598
FOODS_3_300_TX_1_evaluation,smooth,0.0182132407385919,-0.2801155832849238,2.1163143327812923,2.396429916066216,1.1353196772191183,0.4542113201309245,1611
FOODS_3_300_WI_2_evaluation,smooth,0.0054079107477439,-0.2689062410094776,3.115368158830095,3.384274399839573,1.1830530401034929,0.4825949873372915,1546
FOODS_3_300_WI_3_evaluation,smooth,0.016305589215146,0.0051626925150833,2.282709422464739,2.2775467299496555,1.3196248196248197,0.4503252515545459,1386
FOODS_3_301_CA_3_evaluation,smooth,0.3283410508870885,0.0150637025415099,1.2061412695302078,1.191077566988698,1.1671984684109764,0.4433580900729363,1567
FOODS_3_302_TX_3_evaluation,lumpy,0.064141754758563,0.0448952644668838,2.0727041760843514,2.027808911617468,2.22425952045134,0.6522612198897536,709
FOODS_3_303_CA_3_evaluation,intermittent,0.0050684422859308,0.0423197242890132,0.9757378085298734,0.93341808424086,1.899273104880581,0.3546466483916431,963
FOODS_3_304_CA_2_evaluation,smooth,0.0463518265658736,-0.0756491400977852,3.834808927794305,3.9104580678920895,1.2185209860093271,0.4627984923914244,1501
FOODS_3_304_WI_1_evaluation,smooth,0.0122504356212878,0.0325560903606034,1.5833759655754114,1.550819875214808,1.3196248196248197,0.3426237012592196,1386
FOODS_3_304_WI_2_evaluation,smooth,0.0227179935841349,-0.0386306691751596,1.6274449680604324,1.666075637235592,1.22751677852349,0.3722874051978252,1490
FOODS_3_309_CA_2_evaluation,intermittent,0.0210178510873251,0.0026107261105422,0.7468034898137027,0.7441927637031605,3.092156862745098,0.2681138912032887,510
FOODS_3_311_CA_3_evaluation,erratic,0.2859994947083699,-0.0472228555045057,1.3192086826315028,1.3664315381360086,1.2316498316498317,0.6685942421441972,1485
FOODS_3_313_CA_1_evaluation,erratic,0.0024930186655741,-0.1487347531069396,2.71392055494423,2.8626553080511696,1.141947803946531,1.5142815543397643,1571
FOODS_3_313_CA_2_evaluation,erratic,0.0179237402639877,0.2548998154982365,2.383104680094324,2.128204864596088,1.215846994535519,1.021596961998384,1464
FOODS_3_313_CA_4_evaluation,erratic,0.0001818687801651,-0.1617053016835576,3.1502853830052886,3.3119906846888463,1.2032193158953723,1.4858322996287945,1491
FOODS_3_313_TX_1_evaluation,erratic,0.1680239596045873,-0.2245743183660327,4.194359434515601,4.4189337528816335,1.29568345323741,2.027551756559501,1390
FOODS_3_316_WI_2_evaluation,intermittent,0.0011378011845622,-0.0507499308510058,0.984309689375927,1.0350596202269329,2.0188133140376268,0.287330951340965,691
FOODS_3_319_CA_3_evaluation,erratic,0.3769489573662327,4.252326014773175,13.236616229542252,8.984290214769077,1.202640264026403,0.5487920898424962,1515
FOODS_3_319_TX_1_evaluation,erratic,0.0413371637309687,0.901927908607378,4.115068321830439,3.2131404132230608,1.2727905358385525,0.8282164172119917,1437
FOODS_3_319_WI_1_evaluation,erratic,0.0039217333386083,0.7494521319888543,6.0076910870070535,5.258238955018199,1.2316498316498317,0.7075118632173915,1485
FOODS_3_319_WI_3_evaluation,erratic,0.000644965130661,1.1127663170230413,6.849782630066374,5.737016313043332,1.2120609675281644,0.8969478728070226,1509
FOODS_3_323_CA_3_evaluation,lumpy,0.2173140346344031,-0.0155892786112039,1.4456509489318816,1.4612402275430856,3.1387434554973823,0.828268675088296,382
FOODS_3_324_CA_4_evaluation,smooth,0.0071073285118651,-0.2340429920404232,2.613633452006189,2.847676444046612,1.280812324929972,0.4386524707760279,1428
FOODS_3_327_CA_1_evaluation,smooth,0.041379011069645,0.1740645035747663,2.2190908023866585,2.045026298811892,1.0725593667546174,0.3674845796939814,1516
FOODS_3_327_CA_3_evaluation,smooth,0.005357677822477,1.0975362182229995,3.1694751378762467,2.071938919653247,1.0350095480585615,0.334993665933004,1571
FOODS_3_329_WI_3_evaluation,intermittent,0.0015731490107205,0.1667021513351159,9.797957692317611,9.631255540982496,1.367612293144208,0.3051994234018581,846
FOODS_3_330_CA_1_evaluation,smooth,0.0219590893398494,-0.2121826665352046,2.959958137704512,3.172140804239717,1.1962066710268149,0.4369530962916287,1529
FOODS_3_330_TX_1_evaluation,intermittent,0.0241615185321816,-0.0691036378231042,1.2029979120645893,1.2721015498876935,1.6447841726618706,0.4332123071625984,1112
FOODS_3_331_TX_3_evaluation,lumpy,0.0629570756397399,-0.0463879899671546,1.6738113468604223,1.720199336827577,1.927291886195996,0.5021154106072601,949
FOODS_3_332_CA_3_evaluation,erratic,0.0033493691737195,-0.0401423624040095,1.9053051749164205,1.94544753732043,1.196145905024088,0.8422898288073376,1453
FOODS_3_333_CA_4_evaluation,lumpy,0.1367125979417509,0.0014683959096483,0.9206607712876242,0.919192375377976,1.7025,0.6991489742965727,400
FOODS_3_335_TX_1_evaluation,lumpy,0.003532115417576,-0.0019077487922414,0.7070940203781723,0.7090017691704137,1.9352708058124173,0.51630839020497,757
FOODS_3_336_WI_3_evaluation,intermittent,0.0130498994872321,-0.0121426306468099,1.2463292058125326,1.2584718364593426,2.400262467191601,0.4688462957781957,762
FOODS_3_337_CA_3_evaluation,intermittent,0.0164024541965845,0.0194710340406432,0.7099730252753417,0.6905019912346985,4.16,0.1100647932233559,125
FOODS_3_339_CA_3_evaluation,erratic,0.2789433361511927,-0.1002198271769465,5.25264508174749,5.3528649089244364,1.314881380301941,0.8452454392402264,1391
FOODS_3_340_CA_4_evaluation,intermittent,0.0004484227591797,-0.004167762417062,0.9820648737033864,0.9862326361204484,2.057471264367816,0.298566026066371,348
FOODS_3_342_TX_2_evaluation,lumpy,0.006972567816096,-0.1355705288966735,2.7286759651890957,2.864246494085769,1.750240153698367,0.5003039968857371,1041
FOODS_3_346_CA_3_evaluation,erratic,0.0066898947645623,0.1566549723196582,2.5009748327767323,2.344319860457074,1.1269254467036351,0.6281065279211221,1623
FOODS_3_346_TX_1_evaluation,erratic,0.0969412107781845,0.1400795764436495,1.8035869648961964,1.6635073884525469,1.2408412483039348,0.5738245938007287,1474
FOODS_3_346_WI_1_evaluation,lumpy,0.0228203647845692,-0.1329454318680047,1.95511109994204,2.088056531810045,1.4761904761904765,0.5180570271347229,1239
FOODS_3_347_WI_3_evaluation,lumpy,0.0016910988574792,-0.0244458311193218,2.282082377503754,2.306528208623076,2.193045563549161,0.6233606818733659,834
FOODS_3_348_WI_2_evaluation,erratic,0.0022448453538872,0.0561011482289122,3.0074934678293577,2.951392319600445,1.2745644599303136,0.9752775141229566,1435
FOODS_3_349_TX_2_evaluation,erratic,0.0727630339325755,-0.1148573013595619,4.784989939741932,4.899847241101494,1.1071428571428572,0.6206959478085874,1652
FOODS_3_350_WI_1_evaluation,lumpy,0.0074358276952544,-0.0560582397654427,2.215147372624717,2.27120561239016,14.18,1.1748595532152228,50
FOODS_3_352_TX_1_evaluation,lumpy,0.0049328720853442,-0.0028016356315686,0.4954092122651082,0.4982108478966768,3.121160409556314,0.5231414743966778,586
FOODS_3_361_WI_3_evaluation,intermittent,0.0051589302604527,-0.0049625650214759,1.60960230419523,1.6145648692167058,1.3225806451612905,0.3994480616131677,806
FOODS_3_363_CA_1_evaluation,erratic,0.0008436930124983,-0.178600448884465,5.921112017466292,6.099712466350757,1.1409856519026824,0.622481946383307,1603
FOODS_3_363_CA_2_evaluation,erratic,0.0068663087537215,-0.1509271649703332,3.485549953917974,3.6364771188883074,1.138145612943373,0.5237682903433921,1607
FOODS_3_363_TX_1_evaluation,erratic,0.0230891831252606,0.1585453439997994,2.6486208257695303,2.490075481769731,1.232479784366577,0.8226223684092167,1484
FOODS_3_363_TX_2_evaluation,erratic,0.0284616123762853,-0.2260657281156,4.018317084098158,4.244382812213758,1.160532994923858,0.6921513926316994,1576
FOODS_3_363_TX_3_evaluation,erratic,0.0364758997785729,0.2034533664866198,2.954050940051953,2.7505975735653334,1.199344262295082,0.7283894347106301,1525
FOODS_3_363_WI_3_evaluation,erratic,0.0095780110137849,-0.2156466959220497,3.730324142853101,3.945970838775151,1.159062103929024,0.5930237327448666,1578
FOODS_3_367_TX_2_evaluation,lumpy,0.0786887616324597,-0.031988784677595,2.007073706702361,2.039062491379956,1.579447322970639,0.6491383796070244,1158
FOODS_3_369_CA_3_evaluation,smooth,0.477764053625717,-0.1771643364467214,2.295044931935799,2.4722092683825205,1.298083747338538,0.275784543074609,1409
FOODS_3_370_CA_2_evaluation,lumpy,0.0285400658616906,0.163429217247621,2.657658451095021,2.4942292338474,1.6094276094276094,0.5327433872877404,297
FOODS_3_371_TX_3_evaluation,lumpy,0.0728395867732124,-0.0574278378925818,1.2431968404109952,1.300624678303577,2.866412213740458,0.5708492728543142,262
FOODS_3_376_TX_1_evaluation,erratic,0.0139466828167562,-1.1293190620155364,5.55379607231444,6.683115134329976,1.1724358974358975,0.7669512105279093,1560
FOODS_3_376_TX_2_evaluation,erratic,0.0104179786822484,-0.4365921431145203,8.585821089288263,9.022413232402783,1.136730888750777,0.6034995105019572,1609
FOODS_3_376_TX_3_evaluation,erratic,0.0361440216494511,0.8174235885089169,7.468435071087601,6.651011482578684,1.0919402985074629,0.5491262373218023,1675
FOODS_3_376_WI_1_evaluation,erratic,0.0016514919106472,-0.1501784526920566,2.9817016690194498,3.1318801217115064,1.2258713136729222,0.7367657846223159,1492
FOODS_3_376_WI_3_evaluation,erratic,0.1584078265688437,-0.0436792041534666,15.693031254211268,15.736710458364737,1.2072607260726074,0.7236705384029853,1515
FOODS_3_377_CA_2_evaluation,smooth,0.1726226102876452,-0.0437522380116579,2.3787593359489168,2.4225115739605747,1.0439497716894977,0.3395818138712095,1752
FOODS_3_377_WI_1_evaluation,smooth,0.0020037616629992,0.0006531650569931,2.848303447751707,2.8476502826947137,1.0683411214953271,0.2836409170416868,1712
FOODS_3_379_TX_1_evaluation,intermittent,0.0177551585677677,0.0693172030939573,0.5105745926272817,0.4412573895333243,6.316831683168317,0.4089009950519212,202
FOODS_3_380_WI_2_evaluation,intermittent,0.0996310271303035,0.0598482380708349,0.5229227321138591,0.4630744940430241,6.799256505576208,0.1511674267138863,269
FOODS_3_388_WI_2_evaluation,lumpy,0.001463922068544,-0.0915479591894699,2.1735727204885813,2.265120679678051,1.7861328125,0.6649210451644317,1024
FOODS_3_389_CA_1_evaluation,smooth,0.0072182121043865,-0.2883956061368469,3.678913066726343,3.96730867286319,1.00715859030837,0.2397609142969544,1816
FOODS_3_389_TX_2_evaluation,smooth,0.0010117741850929,-0.3515720803762132,7.012381701824226,7.363953782200439,1.1374378109452736,0.3231853365371405,1608
FOODS_3_390_WI_2_evaluation,intermittent,0.0188237984515318,0.0177147028999975,2.365449742064279,2.3477350391642813,1.3825757575757576,0.397948257271569,528
FOODS_3_397_TX_2_evaluation,lumpy,0.0038887436090509,0.0470479097202303,0.5540550016864123,0.507007091966182,4.713917525773196,1.3649039850499418,388
FOODS_3_400_CA_3_evaluation,erratic,0.1090676883780342,0.0785484569153758,1.4448476968141435,1.3662992398987677,1.2080581241743724,0.5491042501114725,1514
FOODS_3_402_TX_3_evaluation,intermittent,0.0459896757387904,0.0989504133837508,0.4952587104811282,0.3963082970973774,4.036516853932584,0.2051888155406838,356
