series_id,alpha_loss,mlp,hgb,convex
199_510,0.3270763989515124,0.3126298043357925,0.34421177222475247,0.3016645423189795
199_513,0.4594023034990746,0.5297862783624425,0.48188076553304815,0.4261062473261815
199_59,0.7116574560266617,0.7006622239611237,0.6939304563855367,0.6513396223649205
199_60,0.39483456041470244,0.40922994844481964,0.39411252155063264,0.3196835021612979
19_102,0.6654821322439534,0.7321791057887564,0.7223519496838094,0.5339108666370047
19_104,0.12493718127218992,0.12883059468498076,0.12189786002862527,0.10573337458697221
19_108,0.32219204795531237,0.2973638834223706,0.2980918308601534,0.2792273712630445
19_132,0.2791187701584489,0.2797774892047473,0.275039234284329,0.242855656422384
19_167,0.13732775919178736,0.11842595771051274,0.12944427763802085,0.10404943826477063
19_189,1.1459682450108508,1.490593558433868,1.346553076373403,0.8533008118440396
19_200,0.4056161246204517,0.4827281996684001,0.4663979429297733,0.36013452879257374
19_415,0.501036732166518,0.48569605379925385,0.48470519367642634,0.4200373535609589
19_463,0.11894034763132716,0.0975271056889793,0.07809000203716782,0.06275316913048287
19_470,0.4297909307147267,0.4861841826977342,0.48461269298281007,0.35526179348762077
19_59,0.5784317160937489,0.5348137431346925,0.5383221245767296,0.5276651606387938
19_99,0.11570468650748252,0.11952455408109475,0.11099194115021617,0.10376420670684482
1_102,1.0135105872894938,1.1114585510872983,1.0984296429136924,0.902317382697245
1_108,0.45565455450793124,0.4299531682275322,0.4452993683749459,0.40346421802410265
1_132,0.22943277782386642,0.2272532786699223,0.23646622505775017,0.20018398324989006
1_184,0.8199795352044313,0.9247914027804316,0.9581917184026827,0.6781635937043595
1_200,0.6630626339453501,0.7483017297278421,0.7572376799326072,0.5713048741227134
1_415,0.6583243181911785,0.6179830748717171,0.5873877172775591,0.4338471777984164
1_470,1.223427543705089,1.2975529552815797,1.3831411824977666,0.878549246589987
1_501,0.1997077017085181,0.15570981517926935,0.15662779504924343,0.14811022288284154
1_99,0.12685140357696503,0.13002339410217567,0.12561268217313548,0.11711201241097648
200_108,0.3231295772959141,0.39068415478529916,0.3461708970816273,0.2749051825613731
200_167,0.1001469195855658,0.08444654012945428,0.07729174200895976,0.07042205570239637
200_184,0.3999683597851946,0.48182020154469174,0.48671166663788384,0.3623803884110512
200_244,0.20927716551741019,0.217553216699327,0.19853650947296872,0.1892457501533929
200_415,0.564301210142154,0.5733233817632519,0.52326215317712,0.38545143237028406
200_470,0.7008010492112133,0.7293368625922864,0.6923572528420557,0.6130341936306845
200_59,0.5812830167907741,0.5737637179412586,0.573907426254795,0.5492312076050868
201_132,0.16046754196041177,0.15692539165730784,0.17008520203740007,0.14442605048491233
201_167,0.17080080103357229,0.14919732286397758,0.16603639591431646,0.14480075934133904
201_200,0.5496603477642679,0.6635771629623609,0.5321276310382743,0.4553644273006748
201_277,0.46079169185582747,0.41371619988472713,0.4949691373232279,0.3631292718155719
201_415,0.38806644373038923,0.4294146850939895,0.40585766033758397,0.3017214095653971
201_506,0.15307233100268858,0.15552153903522753,0.15016637987428333,0.14198302815216973
201_59,0.4319256976384008,0.4518919848989434,0.4458405235148058,0.4068145017426353
202_132,0.30041697321365246,0.2952333333495459,0.2936733084356369,0.262595648384771
202_210,0.12433605550341305,0.12806683085834245,0.12650646508136354,0.10984589325726919
202_277,0.7095255449870046,0.6140952751058345,0.6214080176975693,0.5274066732477091
202_415,0.43392202745168046,0.47067102940906064,0.39699533531452297,0.3291458584092585
202_463,0.08819528956085508,0.07422802226386621,0.07182885952945221,0.03441699039097139
202_506,0.12254319254959535,0.13079389840878047,0.11678424382074366,0.11088543138157837
202_59,0.8932242600065414,0.9042275456610877,0.9305925352341929,0.8287744627732103
202_99,0.22209283407496366,0.21669334424882053,0.22527093100009,0.197055674624898
203_104,0.1170181277452771,0.10827830827736758,0.10188307757490553,0.09710502985989104
203_108,0.1954503270445802,0.19551379400557636,0.20978966352370543,0.17470078080113097
203_277,0.4491141819096324,0.4368767773427856,0.4429266971217988,0.37089478481375415
203_415,0.6793551479114381,0.6008089763862894,0.5904332892150363,0.4656570788155481
203_463,0.10486187067263254,0.07931051769178375,0.06893567417829513,0.053906311253834535
203_470,0.503531098058477,0.5988619050421475,0.6277831082383086,0.3666007855075737
203_513,0.16929577065836116,0.1631823104576101,0.19023576201643708,0.15112196629261654
203_59,0.6434028206961465,0.5497866647301867,0.5232913494472854,0.5022458749462404
204_132,0.1723980034282233,0.18121385733892112,0.18020718656047904,0.1561842846412351
204_244,0.15640957722837054,0.16146830834387427,0.16072220500701026,0.14009219943343065
204_266,0.12390914789938459,0.11496299866074113,0.11527892719521314,0.0918631578649812
204_415,0.7840134473698499,0.6633964981720831,0.6901302158654182,0.5179810948934294
204_470,0.9412894178361076,0.9376621005988469,0.9369328056171129,0.8025606276510605
204_59,0.8954519537585834,0.9146798536944949,0.8834861553645849,0.8215322140354706
205_102,0.7373554078641846,0.7417936478663658,0.7396099875714803,0.6230550551872727
205_104,0.2075665957027989,0.2009040463962969,0.1978249517598693,0.18931986914534468
205_108,0.3713450759572673,0.38459723388492784,0.3855959100653475,0.3339801802763219
205_132,0.32462591994712,0.304892029921251,0.3121687217706758,0.28525417241082685
205_150,0.2532686305839087,0.2617755487243993,0.24373802305611245,0.20095470359991968
205_152,0.16103362735858667,0.18164973623189995,0.1847504515216516,0.134254726992487
205_154,0.20572797012889846,0.22125801392730782,0.23352129586762402,0.18350024180318736
205_167,0.1479168210358277,0.1311854191353939,0.11995447162508488,0.11009005623235336
205_189,2.3616631753468553,3.3534665909223875,2.694850889877348,1.6552550104485697
205_266,0.12150767644203982,0.10037487988458672,0.10301050534319388,0.08072267682600452
205_377,0.22685112750694694,0.2266865004097296,0.24031427157736823,0.17417914322811356
205_415,0.8071603484653906,0.722545020652683,0.6697216324660256,0.5484085747738165
205_463,0.13281980689570008,0.12000779617169603,0.1252201862482237,0.07638680968706625
205_470,1.3816129400229624,1.4765387902651375,1.5619618432930555,1.006473395567199
205_506,0.22542769676106061,0.21876267087425974,0.22081534937169403,0.19945723759608103
205_59,1.1960120005042771,1.1223550478925273,1.129602915630227,1.108379022841915
205_99,0.33646735454804233,0.3003919548961291,0.2990301468372636,0.27419594722215596
206_104,0.16446269320359527,0.1645010156078497,0.15768698308569543,0.14583986916637687
206_117,0.14377763831810475,0.14365398135976173,0.14378150841884638,0.13068800380295859
206_277,0.6865035287777863,0.581977002901708,0.5658094919742118,0.46905135164378353
206_415,0.5838016266796863,0.6003997006541112,0.5289600171126501,0.40562047541150337
206_463,0.1195539233611941,0.10440521410716426,0.0766621528816173,0.044039052928508196
206_506,0.1676756639459121,0.16139859186064054,0.1619365014011636,0.13694337857356417
206_59,0.8755322871699218,0.8385903949540231,0.8627739274437991,0.7974641334511635
206_99,0.21773420555700146,0.2013077108276439,0.20592724834399706,0.1894069531653877
207_10,7.885178959437038,5.564773605565385,11.925981065916757,5.010274124424608
207_104,0.29370513995221975,0.2868770376995042,0.2897378683702506,0.22705815012059427
207_108,0.6924623429325103,0.7298362477464823,0.7198444831722258,0.43849570898302015
207_132,0.2492744641099351,0.24610423489399263,0.23807052703688988,0.22564904403609004
207_167,0.1484912864486436,0.139925513515105,0.11674050585968765,0.1116296450645061
207_187,0.5045857779097884,0.5233878474278775,0.5021432506855632,0.46441227238458826
207_189,3.037557147029917,3.647742631547274,3.5810669213897524,2.351930646944178
207_19,0.19380837190751193,0.17985243394007935,0.1597651380635584,0.14356639962874818
207_209,0.09218820610306198,0.06966438775850341,0.07366759158535154,0.05016904495108329
207_244,0.18127042061949433,0.18610928022035342,0.1806071723152444,0.15976441457330226
207_266,0.2898117518634541,0.3045514236449017,0.28381264726787214,0.24588943489582663
207_277,0.6945322524967652,0.7758245384058761,0.7753023362217398,0.5702171363184629
207_334,0.09107926469649073,0.09078916522318033,0.09182802695388487,0.07414421504819205
207_377,0.19391019687105818,0.19457471028124618,0.20249161640149516,0.14421350837173025
207_415,0.43510150892371624,0.48542583953961604,0.4608462937923464,0.3145949904998794
207_433,0.1614260655028355,0.16859378849604786,0.16432943292423796,0.14656416899353736
207_453,0.3068891107340707,0.3065019482022397,0.28848116875894353,0.2412588256219482
207_463,0.14174628969918224,0.11721392130137397,0.1035702588349266,0.08938031640829708
207_470,1.059143810170424,1.2704954949283345,1.1665924027918024,0.8514956150188453
207_548,0.19780195647093504,0.20365242217934298,0.20306885225441873,0.15521551797152117
207_564,0.1019397307220642,0.10038445199168783,0.09656458226912681,0.07770445787472681
207_59,1.1293411902307473,1.2192460933893854,1.2451578065781104,1.0631013359262154
208_108,0.3806505233154588,0.4259422789907597,0.41577274300761125,0.2957085032498512
208_167,0.18507913541879897,0.16464977733667213,0.15918491109022587,0.15208983671159268
208_184,0.6050135063533499,0.5348630642038942,0.6662234443312101,0.47728864978058994
208_277,0.6439880066957695,0.6074062477731708,0.6347852827368637,0.45396447751955293
208_295,0.17734689234318357,0.17940802567533587,0.171658944414521,0.1392676915466456
208_415,0.8232366822118551,0.7198674420016671,0.73871330623713,0.576184904153155
208_470,1.2244636405898792,1.2830906566861233,1.4616553982623504,0.9597311012711189
208_59,1.249619427221248,1.2463311424378491,1.2721170322743443,1.1627820551192656
209_104,0.16748873430299296,0.16560989026394313,0.1690386657848206,0.15815837030590282
209_108,0.275563252977135,0.2649093460602757,0.2860264000532417,0.2508296131649976
209_132,0.21717061640495336,0.2165279676636549,0.22404790486479953,0.20089978200448722
209_148,0.19676506724403436,0.21260021473177623,0.24098912799558875,0.16630983015914652
209_150,0.26384775110424036,0.2784605943730392,0.2875691173544877,0.1938632679094735
209_154,0.3046355512926086,0.2817921533207189,0.2776944872723066,0.26505461688056103
209_159,0.13720486360736797,0.11549794907883482,0.11705604500894332,0.09070287304284669
209_160,0.13762017709602117,0.13248802525484937,0.14992155934332602,0.11127471750279698
209_167,0.20225447971832225,0.17963372606945396,0.17963018087852073,0.16935040640190963
209_184,0.36222218981970095,0.4431211714825344,0.4607148404124461,0.3176232777066999
209_190,0.5567708756591367,0.6417875077114465,0.5851904755816071,0.36298016323432175
209_200,0.5793826082887068,0.7862438231974135,0.691775178488751,0.4853182982479769
209_209,0.0978136100367509,0.08212049859793767,0.0882754081026152,0.05624796262754227
209_277,0.5389542114587323,0.5029748460826209,0.496631029988153,0.4502863187315719
209_376,0.15669448334808497,0.1884878903813674,0.22344596812852313,0.12158912822595358
209_415,0.32861763030935354,0.42034122315762845,0.35220464206792,0.26395924375927154
209_470,0.5055704693623541,0.6198008946779958,0.5785647009214776,0.36422776771881366
209_59,0.48131039710167134,0.4702078346810862,0.45814157305357966,0.3967097433714447
209_60,0.28462343033711746,0.29034917368818636,0.2871968132582216,0.2560946254024387
209_99,0.10207226162795792,0.10087065888374244,0.09445729600092741,0.08610371037664372
20_156,0.3337180840830518,0.3283455410518742,0.3252600047793376,0.3012808532907786
20_229,0.13494319294600307,0.16134168331072019,0.14313236782251285,0.10266587261025296
20_244,0.09370178833261884,0.08774591344278923,0.07917839102214382,0.07401164175226013
20_261,0.08030733785684559,0.09256929228147676,0.07732243892931909,0.059091807826087014
20_277,0.20294108814551445,0.19117513351605397,0.18726315189109596,0.1811449133804486
20_307,0.07784836279394558,0.08200234723932151,0.0768028600099257,0.06478442846910032
20_415,0.20160377061410958,0.21222106173700114,0.2098042524719343,0.172747982429872
20_432,0.18840437981331115,0.1924334662244119,0.18715508787233273,0.1716114712354703
20_503,0.3180614018012026,0.3031438627133305,0.30496074782479243,0.2613883627128805
20_506,0.10294613954984748,0.10811778613116244,0.10873914385657449,0.09630731121668484
20_530,0.1017306633024056,0.10262707746744576,0.0928246884689667,0.07843075077196425
20_99,0.10875549401223401,0.10965730736634652,0.10082499243610626,0.09264547868510085
210_59,0.42779342341514603,0.43808662986917624,0.438554941133258,0.3809974227034673
210_99,0.24131381757115344,0.19977008692516598,0.20628192626899564,0.19537378006501738
211_102,0.6475391476124689,0.6480400960428798,0.6685699602886774,0.5334599330415785
211_132,0.2627500618139269,0.2749709758818753,0.27342107095667445,0.22602266641237875
211_184,0.9813537412239892,1.0639811070268301,1.0847561760994457,0.7522451012377104
211_192,0.1892489995081651,0.18151502757531274,0.17314369983536942,0.1456679066964671
211_200,0.6107034920623778,0.7627095635909767,0.7474299489512378,0.5488312768328791
211_242,0.3103674361858794,0.28062211510586976,0.284646193719372,0.24861676377833422
211_244,0.16833519493794935,0.16758413788750348,0.15314595293543956,0.14005339174085746
211_247,0.14872770459001305,0.15363158618502656,0.13728967850937315,0.12941510877659268
211_250,0.21480786045204048,0.22205757830368497,0.21100440394721004,0.1922484476926024
211_261,0.09779757346454103,0.10401935366420122,0.10489780044860367,0.08553764442890527
211_266,0.22489629086308266,0.220379609200317,0.20423798116402125,0.19029790606646155
211_295,0.2379138171502204,0.23822529384259467,0.23171344497894253,0.20420424749647204
211_300,0.3480042555419237,0.34411379296883493,0.34380654176791947,0.31864937561355816
211_334,0.0895397155201747,0.09437805880472873,0.09690681392978187,0.07895739054920248
211_415,0.48553387041616436,0.5694357053892108,0.538863564781022,0.3792205735818382
211_470,1.1248637580649568,1.2552280884781342,1.3692617662012323,0.7971094429951118
211_513,0.5127870498398677,0.47038161062367956,0.49445716771443465,0.4278502715468611
211_549,1.4298135895595314,1.3317340258572445,1.2943818146735953,1.2294697478114944
211_59,0.6996566991646836,0.689398189661957,0.6630299258608733,0.5288341093242374
211_99,0.1308281939764624,0.13228447842839733,0.12965598751010735,0.12348599717623604
212_102,0.6658654315783173,0.7116768274506966,0.647595313026466,0.5405473371388341
212_108,0.1714809396044599,0.1708746317271156,0.17499805396747822,0.14920031165618733
212_132,0.25978394387071746,0.25224702954102834,0.2554193623083432,0.2252076458656808
212_184,0.441850499615033,0.4912420807095372,0.4227222801521029,0.3730008515939296
212_189,1.254977527018964,1.5528754008020478,1.6089375224623288,0.9699950149382688
212_190,0.5273037457878258,0.4510502084151598,0.43440219067863634,0.4057083147935602
212_277,0.8225570138100076,0.7673779699943664,0.7381409693917786,0.6395330147242654
212_354,0.07634306593800967,0.05667785960523978,0.05899399481394463,0.0
212_376,0.1554751039771542,0.1433894526133589,0.14370921119652805,0.11936268406665307
212_377,0.192041862545732,0.1668357834269206,0.16096945928151873,0.14214701289925977
212_433,0.1440258429373794,0.1458411002285937,0.14268638154703694,0.12900688597282012
212_463,0.12005662289584766,0.09972461124210656,0.09309347129724058,0.07295996328360849
212_470,0.9050681760828662,1.0042014490029425,1.107910829903713,0.6942553838548963
212_560,0.0857527241829849,0.08849842266413128,0.09212219164639286,0.07797849795886692
212_59,0.5784408683500472,0.5596298075881557,0.5912991281517771,0.5340915157881551
212_99,0.17127694266307703,0.1959077733870575,0.15939172339074423,0.13504249033662125
213_104,0.18963712611192637,0.18083199987427365,0.17919546248914103,0.1679661366483686
213_108,0.25638386519813994,0.23666305141867816,0.22598447143515304,0.20542974211206513
213_132,0.26555676076643725,0.2799189885046871,0.2680381710713769,0.2442511604344385
213_167,0.14346905151366926,0.12564106036795855,0.1174640730132295,0.10941451089239476
213_184,0.6888988990613198,0.7074490548259171,0.7436096345441174,0.5380726898415229
213_189,1.8047768806554447,2.2864332751477807,2.1247010771862858,1.435100373407389
213_190,0.6175010813454943,0.6654175202995152,0.6448877918089059,0.47448313004623965
213_23,0.49905698896059114,0.46287853410767116,0.47496410064487304,0.4004313140062604
213_244,0.15346852251180398,0.17617433004376556,0.16031979548527345,0.13404906321270474
213_266,0.11060492633945165,0.10344572827116022,0.09549727325779711,0.07337380720612355
213_415,0.581803834956419,0.539601995987509,0.5285378092254169,0.3822344180078716
213_453,0.15695675840239212,0.16067519362689311,0.16252136603027764,0.12029063314661809
213_470,1.2960163996227558,1.42618418716868,1.5413201599255588,1.0168158039260016
214_277,0.46460747644590383,0.38228824166704384,0.3765203603105462,0.34086376093237664
214_415,0.5377631517373803,0.6863130321130532,0.6173854366037519,0.40518807420553826
214_59,0.43566785322933665,0.44210999758036434,0.45425554031965415,0.40414803177079717
214_99,0.20328611203446761,0.21004462721218028,0.2070036939436734,0.1736697788016679
215_104,0.22470393243272713,0.21638680133931448,0.2160267816815316,0.2078139306572143
215_108,0.2463115825734925,0.2770095622304688,0.2483420501195918,0.20513790339811663
215_132,0.28968392119597786,0.27433410702245625,0.28227530035158765,0.2553759986659914
215_156,0.6000726556346274,0.5989275666695567,0.5762118407516791,0.5154620146327812
215_159,0.0965459162977164,0.07433239307741829,0.08143198495140486,0.054197919565753705
215_167,0.14496794961237955,0.12358232615217427,0.11994041002790509,0.11752254624823934
215_184,0.5936330231487175,0.5169247364198992,0.7355156932357381,0.4628889789337191
215_204,0.15106240217241151,0.15386193133197296,0.14672994401335826,0.13712906605077935
215_244,0.16432580762845328,0.18770976933204517,0.17350259659829448,0.14403272134344744
215_247,0.1530016754041086,0.1423932046626535,0.15203686076318831,0.1291339053161104
215_266,0.09096166566995875,0.07371893492507771,0.07636609164385465,0.04729108659242005
215_277,0.5194285421463564,0.5193547550654318,0.5115089957079176,0.4742523446113872
215_295,0.12333768542230045,0.12240930699126817,0.11669688967907371,0.10547270243734455
215_329,0.16035875061129604,0.15565417423740094,0.1582186087952903,0.1360243970534595
215_377,0.19541982399253624,0.19228928852050192,0.21729547494277388,0.14151192902052923
215_415,0.4883122184140226,0.49696118023646363,0.43007732411241284,0.33760200447659033
215_433,0.10076896705292367,0.09405674605495178,0.0970470129530531,0.08735795588795058
215_463,0.1166953394438601,0.0932638558126896,0.09956952239092492,0.06649815700092052
215_470,0.9973747399471207,0.9931338870573835,1.162026819577714,0.7944195052058525
215_501,0.12053765614146109,0.08863798901740459,0.08433073387035615,0.05235668861873718
215_530,0.09061446242094179,0.09146457938225634,0.07146091563221896,0.06237563836662533
215_59,0.7536246224451659,0.7660374621353787,0.804370066310873,0.6257496914878159
215_60,0.35242564784359903,0.3743743487481103,0.34197489648136165,0.3176885359676861
216_132,0.18536392805054414,0.18736126648593032,0.18624367207812453,0.17146465957524815
216_155,0.09719741429518032,0.10012699241999232,0.09167781864171919,0.0820127305001767
216_261,0.07137658194605355,0.06418488217311297,0.06371695911293791,0.053460204837371454
216_470,0.7954524489250548,0.9143181891370453,0.9522059899783487,0.6350428822683113
216_503,0.463982233197847,0.47540567227399794,0.4808089672292481,0.39332330841903573
216_99,0.16162193739689534,0.17586516422442194,0.15865622016898684,0.1478661604483512
217_132,0.17236417616730518,0.16262482461149952,0.16121293987022556,0.15395934673257416
217_154,0.15699219262796205,0.16807051211063231,0.16232934675268662,0.1505028279444771
217_155,0.09719116133745248,0.10217660339321663,0.09617687159805728,0.0853414704237636
217_244,0.08427269569924994,0.08537001230637212,0.08884163859514942,0.0789727034563334
217_261,0.07188174961634262,0.07037703476262662,0.06266137040905109,0.055944261613359636
217_503,0.4157311818542667,0.453330127256101,0.40154162852108405,0.35555749509211576
217_99,0.1314946557807914,0.12776485711770938,0.11488036779795127,0.1048209748991433
218_132,0.2070992340511223,0.20636981000335355,0.21457343163328388,0.17796705495067344
218_154,0.1782954840324792,0.17686996443468694,0.1747289983030376,0.1514573378034821
218_242,0.2105841682881109,0.22088295764851942,0.2057143267970606,0.17686615003575587
218_246,0.10837575627102952,0.11184604449543817,0.10730309075134133,0.09573109218003206
218_261,0.07076790830176789,0.06507219921261859,0.05713891883742392,0.048107637578923
218_315,0.15028193097382064,0.16275439659124252,0.1485817012191415,0.11367518412859824
218_432,0.1858291201308367,0.16434786565972553,0.17080727840930232,0.1430762536984037
219_200,0.3815122998042173,0.42876910949728625,0.4728597598729286,0.3086321572946609
219_244,0.08319580523258223,0.08532100971088674,0.08675282653443148,0.07036876771653795
219_458,0.10101744946278521,0.10104159018943523,0.09267051959708823,0.07517568287093336
219_99,0.10592304645003503,0.10390056185969737,0.09674278708450006,0.06973017668509124
21_155,0.12683506693149993,0.11943760397404642,0.11424099113390823,0.1067735914891258
21_156,0.32439734209340865,0.32931248124396095,0.3316370956973684,0.2519027280712042
21_229,0.1459192532311016,0.15412434176764167,0.1284812313256636,0.10669839042526712
21_242,0.20865845103550967,0.19150433729478955,0.19583102880287434,0.1785402898491104
21_244,0.16493217337182092,0.1512624460518883,0.1551781630088028,0.140917982584368
21_246,0.356280758252917,0.373805150987154,0.3776574300338693,0.30985221295622845
21_261,0.1472360398568747,0.13714124467904168,0.12966778903559614,0.11129453191679232
21_413,0.19631090961025616,0.19129171304869746,0.18335402130251985,0.17570262667071637
21_415,0.4820116370578968,0.49501821060005036,0.5219536801283143,0.4221381485015518
21_432,0.12609408298640126,0.13747839738387618,0.13045351436872477,0.11121488936746039
21_503,1.0063585103956578,1.157614618289657,1.0501306747889272,0.6099189681422835
21_506,0.26489021506823957,0.23958723619414002,0.2468640461102082,0.2183629396184883
21_530,0.08669408443265986,0.1056630709171387,0.08987586268428088,0.052105964920804576
21_536,0.32196283141466214,0.3077373432110537,0.300643924138558,0.2586340642462351
220_102,0.6431669970280439,0.7007011422875119,0.6557109006586015,0.5579012593139848
220_154,0.2066443744044101,0.20777946309405795,0.18708778913166524,0.15566950858304227
220_167,0.1341282410256209,0.1053880274302038,0.10356449149964801,0.09018423071530854
220_184,0.7986166719770385,0.7077939090295304,0.7933399051781579,0.6276561364622204
220_266,0.11217546278223264,0.08048542809102761,0.09609957958708158,0.05663698942572989
220_277,0.48519892947306725,0.5094385614963965,0.49148294313788327,0.4108101271761339
220_295,0.24576839713163856,0.2165988052633269,0.2295300201514196,0.19292376912094678
220_415,0.5595362253597245,0.5197321420220462,0.5048443886750352,0.3873706485554159
220_470,1.0155546856265945,1.067072586163803,1.0556085536675481,0.8715811369420557
220_59,0.7389355300711107,0.7564246231305871,0.7573272724545325,0.6838376435293192
221_102,0.36769120585376347,0.38442849817756475,0.39696587241492043,0.32831150636901496
221_156,0.26801657817956204,0.25612174203400206,0.25802660843668207,0.2429622014335373
221_244,0.20944042068969373,0.21843266259710295,0.21778759193069236,0.1903762897839477
221_247,0.19843720396142966,0.17772436377242287,0.1684956193139219,0.1648152433419023
221_261,0.11999532343056216,0.11819888621946692,0.1222087398397671,0.10215774945067126
221_300,0.4881756654598053,0.4710775548773634,0.47695721139319985,0.4235030674025804
221_415,0.4484310689330071,0.41347500065125337,0.42382958326394155,0.3438265311507142
221_506,0.10761744806233585,0.10838788020020806,0.10476559335632103,0.09860151945644348
221_59,0.25682982745260224,0.2698699238151648,0.25778901522298703,0.22906242397264565
221_99,0.16021647897541672,0.16074837147324597,0.1619707299243485,0.15348440412793896
223_108,0.2655100244152692,0.2384967958898513,0.2304274993354944,0.21387236666330497
223_124,0.2855161460100815,0.3123658038467182,0.3023339054822705,0.2650922051195223
223_128,0.2717845096899764,0.2516728119032164,0.23761648311654904,0.2162239699615098
223_132,0.21271138961631988,0.22391050207163798,0.22734614800762934,0.19597002145571232
223_148,0.22882475479968908,0.24231800615080878,0.2313154423753178,0.19992164038806484
223_150,0.3313656019631013,0.3158096884703158,0.3046994633332861,0.24846529063627878
223_152,0.16535010545333148,0.18053351997584322,0.15844011476608152,0.10883323272089496
223_156,0.33142211256047627,0.3208196559058362,0.2971114856872832,0.27693169302926796
223_159,0.13838833551408167,0.10478706476252682,0.10383930584953038,0.08526458673682284
223_160,0.11745335126775308,0.11739487566450875,0.12241559425599736,0.09649459471909243
223_167,0.2947152125181664,0.2716933063146644,0.2814441020952482,0.25938197584418515
223_184,0.5426853047242016,0.7018904235731366,0.5579386691497805,0.4174701357959141
223_189,1.752021910960966,1.7609088732389164,1.7376709148573466,1.5736471072277096
223_202,0.11259447109704326,0.14088874601336931,0.14930796430705404,0.055989703960582116
223_209,0.12235941705568752,0.11025003647850672,0.11263462542710527,0.07777420326946188
223_214,0.18662830774254127,0.16486593933613958,0.173364653560671,0.11942178041288626
223_242,0.12884094229737889,0.11355056344583521,0.11789233861332181,0.10747293777925179
223_244,0.20000913717292582,0.19014646989301237,0.19329601997184173,0.17997479562509863
223_266,0.15145375503169836,0.13853415392332924,0.14651573453309585,0.10444628351538714
223_277,0.5402251028265562,0.5249948720537503,0.5313243504676662,0.4052688622604892
223_295,0.1400207849770746,0.1479467416099181,0.14472792685702376,0.1129427884263467
223_342,0.14510658783372066,0.13865196525358228,0.1373254209105339,0.12919966877895628
223_415,0.22238001228661952,0.24421817178679442,0.23676867926246004,0.16533636791971637
223_433,0.35497748287806846,0.34389677421907444,0.3492623273921523,0.3180183497329898
223_463,0.11202822655785567,0.09681553251377774,0.07662670866621848,0.052456321509943706
223_470,1.2444584157408864,1.3623350800453127,1.3397652801451247,1.081133040698609
223_510,0.45517087302384396,0.4635581670731711,0.471186957510892,0.420049764475147
223_513,0.5020485134525388,0.5410575834032832,0.5391727593163002,0.4563066146549559
223_554,0.7435206615618393,0.6687801020820096,0.6989096884825494,0.5650994989701151
224_167,0.09957406378121718,0.08266036070950455,0.07524111281452531,0.06522933931810053
224_277,0.38571306751995493,0.3916003115481266,0.38390666712195,0.32628955329757714
224_415,0.49820120516886884,0.5274833062852096,0.49390054536148553,0.35700624914527584
224_470,0.6160705685701491,0.6245746903692567,0.590781666949554,0.44064900664304035
224_59,0.5349348598175714,0.5415365832049671,0.5535252974909841,0.502518963062232
224_99,0.14466763761682777,0.13890770924268336,0.13717112653410568,0.12102739641986217
225_102,0.7723923389250507,0.803227243714122,0.8180981718457899,0.7218476343819237
225_167,0.1866288191422098,0.16789423141543577,0.15982364432312962,0.155254418678361
225_184,0.8879795456667525,0.9199242211971299,0.9744663110675577,0.672526071118266
225_200,0.5728483415712994,0.6833423981801061,0.6492709886023067,0.4775916871287842
225_266,0.18462588698585228,0.16694211832531092,0.1807294740183832,0.12680494656190458
225_277,0.9509006690949082,0.8314158348249435,0.8313684380382081,0.7646873940057628
225_300,0.19277948359947675,0.1898631821203154,0.18934182938303412,0.1789087266918278
225_415,0.40116176633962153,0.4355634200072577,0.4162733575797462,0.31333422321151105
225_463,0.16052982070638122,0.1389843204170509,0.12192767568926917,0.08517885797936454
225_470,1.061474597585577,1.1699575751834368,1.1528212543427434,0.85078904750308
225_59,0.704214858381437,0.6165013077742333,0.6048142439823654,0.5778689292283771
225_99,0.14770794833030992,0.14726979131389234,0.14368176804174596,0.12768326706091454
226_192,0.24407866657780916,0.2752548086084241,0.25710030233587555,0.200891130682528
226_277,0.7058166005026968,0.6656294689722819,0.6721166969395129,0.6374422566607312
226_379,0.3000587496821511,0.2922854900593593,0.28094069186316045,0.2091011060900623
226_415,1.4070073844148034,1.3309615253914144,1.3161979915833488,0.9330756075424824
226_470,0.7264583392508177,0.7462564425214824,0.7854351141203672,0.5163145093825457
226_59,0.9900490734652289,0.9481555864276419,0.9365172624377919,0.7452934991812366
226_99,0.266411531161695,0.2688820615828923,0.2834421090801851,0.21980837156532604
227_102,0.5687368211979952,0.5602761509110693,0.5077666807130847,0.4416790060490511
227_104,0.25345196817155047,0.2503138608233677,0.2481411189566051,0.22190479762123377
227_122,0.5737853208801756,0.45362231104622897,0.42875237753892737,0.39779192978812933
227_132,0.20203435122100555,0.20107600902740927,0.199002788078107,0.1807662035760309
227_190,0.8224284093794414,0.7469381280252212,0.7319965226726691,0.6878143730405228
227_266,0.1082673734001998,0.09919145864015895,0.10674868472032475,0.06774173713808501
227_277,0.8058094761768448,0.736279951482424,0.7660040508328971,0.5859022430535629
227_295,0.17091188837102103,0.1620020656193725,0.17339458973348112,0.141336995593757
227_377,0.2292635839526482,0.21518216525392508,0.21576395091014297,0.17794187854111368
227_415,0.4655940648900784,0.4986876209797029,0.47863045044035146,0.36029596784542145
227_463,0.09928418869850064,0.08575677212877815,0.0610998516599767,0.04265177045774531
227_506,0.19442078553528927,0.2166448436537942,0.21721417924006003,0.17929948993554776
227_513,0.2568987320783285,0.2632292226230458,0.24787051489516326,0.2262522390062207
