series_id,rmse_point,mae_point,rmse_hurdle,mae_hurdle,rmse_fifty,mae_fifty,rmse_global_alpha,mae_global_alpha,rmse_gate_v1,mae_gate_v1,rmse_gate_v2,mae_gate_v2,rmse_oracle_hard,mae_oracle_hard,rmse_oracle_convex,mae_oracle_convex
HOUSEHOLD_2_217_CA_1_evaluation,1.3380004040671947,0.986191780439445,1.296957893218545,0.9060570413158053,1.3054299540989152,0.9420791566371918,1.3054299572364145,0.9420791578789552,1.3049586435075802,0.942291490378834,1.3086526382646326,0.9491543379567918,1.296957893218545,0.9060570413158053,1.2945095733247127,0.9052363164009899
HOUSEHOLD_2_217_CA_3_evaluation,2.2975963546395337,1.6556474360681714,2.2860265837402247,1.5303875016314643,2.2841449948665997,1.5896023086139135,2.2841449922520836,1.589602312871388,2.2799348118109384,1.5836092652309508,2.281854498727871,1.5916091593958082,2.259861552457445,1.5431956563677107,2.259861552457445,1.5431956563677107
HOUSEHOLD_2_217_CA_4_evaluation,1.2560684758020242,1.0073310906688373,1.2660683449883525,0.9266660596643176,1.2534997475596767,0.9669985725056558,1.2534997506860583,0.9669985751665774,1.257702555287578,0.9524593665486291,1.2573241157325858,0.9544923796895004,1.227404453402573,0.956568843906834,1.2270897680954935,0.954065076470255
HOUSEHOLD_2_217_TX_1_evaluation,1.2516292763370414,0.9798859411052295,1.2823495067560324,0.9807423867640042,1.259456283112099,0.9714261648200807,1.2594562803277725,0.9714261634009225,1.2707196620706596,0.9760173502422514,1.2581560933795997,0.9694863203026,1.2244800111932712,0.9358931506673495,1.223497217064165,0.9361222434123448
HOUSEHOLD_2_217_TX_2_evaluation,1.441004158396793,1.0786480147923743,1.4339846478482023,1.0321826601312274,1.431739774515017,1.0440191686862992,1.4317397755163523,1.0440191713472207,1.4282546405957264,1.0367093093338466,1.4284659814122196,1.0372128025406884,1.4100193256331282,1.0222175699614344,1.4100193256331282,1.0222175699614344
HOUSEHOLD_2_217_TX_3_evaluation,1.6107929875299287,1.211826405000119,1.622268145151324,1.1385346551736195,1.6096615302682864,1.1659051084092684,1.6096615282199607,1.165905106457926,1.6081143830738052,1.150066026974292,1.6076157261838397,1.1562815415007728,1.5943345363738881,1.1356666013598442,1.5921294910824026,1.1434985487640097
HOUSEHOLD_2_217_WI_1_evaluation,1.2648857796667317,1.0872242156238783,1.24973939913065,1.0191776809238253,1.247502310243656,1.048846410143943,1.2475023080376197,1.0488464081926006,1.2465267951943546,1.0387538238650276,1.2460157603972009,1.0408445057414828,1.2386663928187231,1.025909507913249,1.2378649705341844,1.028685494915501
HOUSEHOLD_2_217_WI_2_evaluation,1.5872145292241204,1.1561498798075176,1.5919333005618186,1.052472907872427,1.58151785727466,1.099622782497179,1.5815178579794187,1.099622782497179,1.5849056561359602,1.0718498669919514,1.5792366851287054,1.0743018534211886,1.557702336857138,1.0737624239353907,1.557548055727077,1.0775906513404074
HOUSEHOLD_2_217_WI_3_evaluation,0.7535341086221927,0.6116762200281733,0.7521094792319429,0.5233726590162232,0.7410254468773526,0.5675244404091722,0.7410254445042445,0.5675244395221982,0.7408658832183255,0.5646720447001004,0.7407493812497493,0.5626778591956411,0.7335842710407307,0.572327213982741,0.7317912154008167,0.5598739582123956
HOUSEHOLD_2_218_CA_1_evaluation,0.525566988144838,0.4006051522280489,0.4591362747322426,0.2579668361161436,0.48519681157464845,0.32928599417209625,0.48519681171841095,0.32928599417209625,0.46918969088121815,0.2952863896886508,0.46902505440743075,0.2912306265816802,0.45814785042678985,0.2868887564788262,0.45679860052465515,0.2744061802905466
HOUSEHOLD_2_218_CA_2_evaluation,0.4408353470785083,0.42123005725443363,0.3782958126504745,0.30051061262687045,0.3980164330394343,0.3608703353397903,0.3980164322873607,0.36087033494065207,0.38540580779114925,0.3329139693329732,0.38574178076789833,0.33283122903889134,0.3782958126504745,0.30051061262687045,0.377310560676817,0.3115225344803714
HOUSEHOLD_2_218_CA_3_evaluation,0.5277395612471348,0.4640161157363937,0.4798468635528008,0.3318963324917214,0.4938037984168456,0.3979562240697089,0.49380379892015475,0.39795622411405757,0.48745883803148427,0.379043195219267,0.4870169746276216,0.37781347973006113,0.4798468635528008,0.3318963324917214,0.47958746014183706,0.33721691294772566
HOUSEHOLD_2_218_CA_4_evaluation,0.37527554161047283,0.35387186315797625,0.2488303717371968,0.19769143277690523,0.3055493971869997,0.2757816482335329,0.3055493969400325,0.27578164796744076,0.2776344148026136,0.2405960705308687,0.279659185963595,0.2431055788128149,0.2488303717371968,0.19769143277690523,0.2488303717371968,0.19769143277690523
HOUSEHOLD_2_218_TX_1_evaluation,0.42898388129786513,0.4137195497751236,0.34757250241877485,0.27090584043236005,0.3768484864812806,0.3423126954585314,0.37684848630217316,0.34231269510374185,0.3613982066377807,0.31345932380784125,0.36179255504276037,0.31321935905587106,0.34757250241877485,0.27090584043236005,0.34746606709112304,0.27389755397265203
HOUSEHOLD_2_218_TX_2_evaluation,0.4598541258636673,0.42277301617321517,0.3824676624381892,0.2735965055014406,0.41155353842555603,0.3481847622564861,0.41155353730817,0.34818476083732786,0.39327457893834217,0.3116556636634327,0.39533294849148237,0.3151222290027709,0.3824676624381892,0.2735965055014406,0.3805431246604622,0.2864312113850104
HOUSEHOLD_2_218_TX_3_evaluation,0.4072018172147165,0.36368460261396,0.32682246852674773,0.22249346332890646,0.3589887461173078,0.29308903430189404,0.35898874543616527,0.29308903297143324,0.33822500785507614,0.2529993703854935,0.3425318620908715,0.2618962795074497,0.32682246852674773,0.22249346332890646,0.32682246852674773,0.22249346332890646
HOUSEHOLD_2_218_WI_1_evaluation,0.4361918637975306,0.38658550488097326,0.3875515224592444,0.26210053025611807,0.40317436310257615,0.3243430177902892,0.40317436376450133,0.32434301756854567,0.39502172073149017,0.3001495319462958,0.39513525858162135,0.30133016735670115,0.3875515224592444,0.26210053025611807,0.3875515224592444,0.26210053025611807
HOUSEHOLD_2_218_WI_2_evaluation,0.3271073076851092,0.30759198236323537,0.20233292218489438,0.16683829247596718,0.260478721639232,0.23721513764134475,0.26047872122728066,0.2372151374196013,0.23501420333057918,0.20805823953733557,0.23304818546897227,0.20577534057554744,0.20233292218489438,0.16683829247596718,0.20233292218489438,0.16683829247596718
HOUSEHOLD_2_218_WI_3_evaluation,0.3606223719558533,0.33460598935683566,0.2735817088130234,0.20323535711282775,0.3097367510932468,0.2689206725252526,0.3097367517779116,0.2689206732348317,0.289320988636257,0.23582102819567635,0.2914294212628331,0.2396147647606475,0.2735817088130234,0.20323535711282775,0.2735817088130234,0.20323535711282775
HOUSEHOLD_2_219_CA_1_evaluation,0.8007925056181214,0.6654004653294882,0.7792751551019211,0.5956933147140911,0.7770924227759247,0.6305468909087635,0.777092421758303,0.6305468900217897,0.7762595748343398,0.6203173869067714,0.778447944306529,0.6283462159335613,0.7599401268378233,0.6136867393340383,0.7599228390256659,0.6146794813364993
HOUSEHOLD_2_219_CA_4_evaluation,0.6717545127176577,0.5999396695267587,0.6515953883848008,0.5197531465618384,0.6480609886325175,0.5598464106165227,0.6480609872528063,0.5598464080442985,0.6431241428325051,0.544540694959107,0.644578533164301,0.5483528584951446,0.6381110099987032,0.5514650820266633,0.6345134749454852,0.5401141301819747
HOUSEHOLD_2_219_TX_1_evaluation,0.7580762576841039,0.5940989074962479,0.7452761966806115,0.48858108939159484,0.7400564850575252,0.5413399982665267,0.7400564844874687,0.5413399984439214,0.7381668738705098,0.5252895690500736,0.739587222053599,0.5385463482567242,0.7345431100057361,0.5040503591299057,0.73362807738148,0.516589805000365
HOUSEHOLD_2_219_TX_2_evaluation,0.7841736491709533,0.6533514474119458,0.7676385390658967,0.6155181186539787,0.7608106758107915,0.6344347812590145,0.7608106754528334,0.6344347830329623,0.7594298706156188,0.6291212812066078,0.7607898486395768,0.6342141543115888,0.7524163012542138,0.6192019056706202,0.7507862174838201,0.6201791368618883
HOUSEHOLD_2_219_TX_3_evaluation,0.7460317554391287,0.6158759249817758,0.7096817270102436,0.5165155203569503,0.7178009580775989,0.5661957223145735,0.7178009581866586,0.566195722669363,0.7149033381015351,0.5542907164919944,0.719602714460727,0.565555692606029,0.700526036645082,0.5408980016197477,0.7004657961462626,0.5430197984350584
HOUSEHOLD_2_219_WI_1_evaluation,0.6484806124666733,0.5168261692105305,0.574439673453743,0.356792404272017,0.6028484849020623,0.43680928736215546,0.6028484835785959,0.43680928674127373,0.5875429671701621,0.4036257547282037,0.5887676563262476,0.4054324594991548,0.5628881728054979,0.3769480013953788,0.5628881728054979,0.3769480013953788
